Hash,Message
986402575,Fixed typo about classnames. PR: 5448 Submitted by: stevec@ignitesports.com (Steve Cohen)
259903707,Remove some newlines to make <pre> content more readable.
184328a60,Ugly to hack to get it compiling clean
768bfa2bc,"If addConfiguredXyz and addXyz (or createXyz) have been present in the same class, under some conditions, both would be called."
6575f65c8,Add an interface for all CommandLaunchers to implement
5fe0c9052,Add a basic implement of CommandLauncher.
d0225d0b5,Added a utility class to hold util functions for implementing Launchers.
6b669be21,Converted the old MacCommandLauncher to new setup. There is no need to extend ProxyCommandLauncher as it did not offer any benefit (because the 2 arg version of Runtime.exec was always called)
694b6a391,Converted the old WinNTCommandLauncher to new setup. There is no need to extend ProxyCommandLauncher as it did not offer any benefit (because the 2 arg version of Runtime.exec was always called)
8085ebe91,Converted the old remaining useful script based CommandLaunchers to new setup. There is no need to extend ProxyCommandLauncher as it did not offer any benefit (because the 2 arg version of Runtime.exec was always called)
9a1925ff4,Removed old CommandLauncher infrastructure.
928698c46,Updated to use the new native command launching infrastructure.
d0ef8f372,Remove dependency on StringUtils.
35fcf0d67,Kill stringUtils.
dff89c5ee,Make FileUtils static access.
1b5824a6f,Cleaning
44ab32288,Encapsulated access to project member variable via getters
1ea766b31,Remove execute as inherited from parent
5f6832bd8,Move to using Java2 collections API
0954289e7,fixing doc to match code
b04ea4a4a,Test of my first commit.
672481d0a,Introduce naive caching of drivers. It is only based on the driver name while doing pair driver/classpath would be better. I tested it with mssql and it is OK with 1000 calls. Alternatively it speeds up things significantly. (about 10 times faster for me) PR: 2971 Submitted by: stephen.wong@everypath.com
f73de6a58,Make the getLoaderMap static since the cache is static.
539077152,This testcase might be used to test for various problems that may arise when calling the <sql> task multiple times. I tried to make it easy to customize the test to run it on different databases.
bf8e21b63,Don't assume everybody will use the login and pwd to my db.
cd665638a,Add a document describing some of the features required by a Virtual Filesystem
3d0476994,Restyled.
624810549,Removed unecessary import
39db94a5e,Move getAntHomeDirectory to the Execute class.
067939388,Removed uneccesary imports
c94f06426,Made it possible for the script to consist of multiple parts so that you could possible do something like
f1d9b9f2e,Due to enhancement of ScriptCommandLauncher PerlCommandLauncher is no longer needed.
92248f472,Restyled.
cff2df199,Vector -> ArrayList
565780588,Remove uneeded import
728071cfa,access project instance via accessor.
ea65444fd,Environment -> EnvironmentData
372d4cdf1,Removed unused import
559567582,Rename Environment to EnvironmentData to avoid name conflicts with other classes named Environment
4058f2a97,restyled
b8a71bf84,load environment data from new Environment class.
8fb5ee4f1,restyled
1ef7d3b0c,Cleaned up file a bit and made it package access.
1812fea49,Reorder imports.
a109d318d,Remove unused import
d5ed2401c,Extract then native Environment manipulation code from Execute class and place it into new class. Refactor it to be simpler to extend  and use
1d677212c,Removed some unused crufty code and moved native ENvironment manipulation code into new class.
9c6b28812,Made EnvironmentData.getVariables return a Properties object with all the environment variables contained within it.
11adb2a02,Moved ENvironment.Variable to a top level class.
2bb0b8b34,Moved Commandline.Argument/Marker to top level classes.
c758ec76a,Remove Execute.getExitValue() as it is not needed.
16bd34a35,Remove Execute.setEnvironment(String[]) as it is not needed.
28dca4012,Started to clean up the tasks
88a9e0bdb,Setup environment using a properties object
0ededf8ae,Continued refactoring
916b5fcac,Removed some unused variables and moved private methods to the bottom of the file
9665fcfad,Made EnvironmentData.Variable into a top-level class.
5e1a06075,Add in an interface via which requests to execute a command can be made.
53c1034a5,Made class public access while in migration phase.
4ed0da61d,Made classes use the appropriate execute constructor
be62084bd,Move unix type tasks into new package
4c36f7cb5,Add an exception that indicates an error running a native process.
4a9c6d79b,Convert from using TaskException to ExecException
219460a65,Task never used watchdog so why fake it ?
c5b4c4e5e,Move WatchDog class to myrmidon framework section.
72c0f5a38,Remove tools dir from proposal.
e6820b706,Readded ant1 jar
ace547bc9,Made timeout time a long not an int.
cdd8484f3,Made ExecMetaData take a Properties object for environment data rather than native format.
e9c239163,Add in a rebuild target to make things easier from IDEA
5b93763d5,Cleaned up Exec code and removed failOnError attribute
f7d4b3cd1,Remove failOnError attribute from Exec and thus always fail
b15293b01,Make it possible to request shutdown of all pending processes.
3dd3571f8,Name cleanup
581e64ac2,We only work with PumpStreamHandler instances so refer to that class in method ratehr than interface.
44b8feb32,Fix an error introduced in the Enumeration -> Iterator move
8447568c3,MOve ProcessDestroyer into myrmidon hierarchy
afd87bafa,Use concreate class LogStreamHandler rather than interface ExeuteStreamHandler
f6de4cf92,"Add in class that will replace ExecuteWatchDog, ExeuteStreamHandler and related classes."
c1f1c3932,add a method to query whether process times out or terminated of natural causes.
f9835b0ae,No Need to throw a task exception here.
985321407,Watchdog goes the way of the dodo and is replaced by processMonitor
f7e6cdd1f,Set the output stremes via setters not via constructor
d4ccd6348,Removed some cruft and cleaned up file
9d030eb76,Delegate to execute manager rather than doing the work internally.
c9b993c41,Set the output stremes via setters not via constructor
33c937a71,Set the output streams to Execute via setters not via constructor
fca2ea785,Add in default implementation of ExecuteManager. It takes over most of the responsibilities of Execute except that it does it in a more easily evolvable manner.
3ddf07367,Fix up license banner.
255020c00,Fix up license banner.
898a4c071,Moved javadoc into package org.apache.tools.ant.taskdefs.javadoc and broken it up to remove all the inner classes.
77bc053aa,Made GroupArgument a top level class.
96f9a81fa,Cleaned up code and gradually moving towards myrmidon patterns
669a7eae1,Start updating logging to myrmidon style logging
414d20410,we will have no tabs here!
24f8b28b0,stuck pointers to the mimemail dependencies in here
e6688723b,PR: 5579 ;fail having uninitialized value trouble.
b2519d45f,test contents of exceptions match expectations
43ebf0d68,"new test for nested text element working, PR: 5579"
8958eef71,"Modified 'backslash' to be public static final so that the test case can access it. This method is standalone, so having it static is fine."
a225264f5,new loadfile task
80962473e,cvs didnt like the latin-1 stuff
205810955,"IntrospectionHelper has been modified such that overridden setter methods that take in 'PreferredAttribute's as argument gain higher precedence. New attribute types - SrcDir, SrcFile, DestDir and DestFile are introduced.  Each of these types is a PreferredAttribute."
f4df13a3a,"stops the encoding test failing. We now test that the encoding param is supported, but there is nothing to test that the encoding actually works."
032069117,setSrc(File) has been replaced with setSrc(SrcFile).  No backwards compatibilty issues here as setSrc(File) was introduced Post 1.4.1.
4c06c2bf8,setFile(File) has been replaced with setFile(SrcFile).  No backwards compatibilty issues here as task was introduced Post 1.4.1.
e4f965ec8,spello
8542c2397,add detail on the nested elements; wrapping a few lines in the process.
e29a10c6a,fixing javadoc tags
a244b2f85,using srcFile datatype
4ae3c9e3c,"added empty and file constructors, the latter validates as you go. Also a little IsUpToDate() test for destdir which will should simplify dependency checking."
f1b558502,"If DestFile or DestDir does not exist, ensure that the path representing the directory or the file is valid, by checking if the path contains any existing non-directory element, thereby making sure the file/dir is constructible."
18897c517,Delegate validation to DestDir.  This has a nice effect on MkDir as at least one 'unknown reason' (Path containing an existing non-directory element) will be known by using DestDir.
c2a86d83a,fixing incorrectly specified FQCN
afa65467f,1. setSrc(File) deprecated and replaced with setSrc(SrcFile) 2. setDest(File) deprecated and replaced with setDest(DestDir)
86003c2f1,Selection of PreferredAttributes over 'normal' attributes may break some tasks that may have overridden setFoo(NormalAttribute).
781137c4d,setFile(File) deprecated and replaced with setFile(DestFile).
08ddc2264,"Messages no longer prefix DestDir, DestFile, SrcFile, SrcDir to prevent providing possibly confusing error messages to user."
f1b868490,"Add an option to append output, I set it to false to preserve behavior but I think it would be better to true. PR: 5559 Reported by: stefanf@decode.is (Stefan Freyr Stefansson)"
f82ca6ff2,Added additional methods to deal with strings. This is mostly to avoid the use of regexp for simple tasks.
0b8da0cb2,Turned off extreme debugging
f1ca327fe,Made the MasterConverter search through the destination classes hierarchy to find a match for converter. This will allow a converter that converts to a specific superclass also work for all subclasses.
ce85ba9cf,Made sure that the MasterConverter verified that the slave converters return the correct type. If not then it will raise an exception.
c347070e1,Make shorter line
8393e9258,Add a converter that converts between strings and org.apache.avalon.framework.Enums. It is expected that the Enum class have two public static methods with the following signatures
91c816cbb,A a class to hold enums for the level at which to log.
2fc87ac96,Update Log class so that it takes enums to specify the level.
aaa47427c,Make sure the error messages are all in resources bundle and are passed appropriate parameters.
7e1efb822,Remove trailing newline
0cdd9dd27,When a ConverterException occurs then fail convertion and configuration and re-wrap and throw exception
74b3200d9,Move contentEquals method into FixCRLF as it is not used anywhere else
36091b14d,Fix compile error that introduced when moved from Vector to ArrayList
c838d0814,Pass in streams to constructor rather than task + level. This allows it to be more easily configured for different tasks.
ab7d2dee4,Update so that LogOutputStream takes a logger and boolean indicating what log level should be logged at.
5205e1bb5,Update to use new format of LogOutputStream where you pass in a Logger
59526e7a6,Remove deprecated behaviour of using MatchingTask
771c04c14,Removed the ability of allowing pluggable log levels.
09da36904,Reuse subclasses method to create filters
d052a7f47,made method to create filters protected so it can be used by Move subclass
c68a4ebc8,Remove filtering from rmic task because it didn't make much sense to do filtering there
cb4b0a1e0,Update to use new format of LogOutputStream where you pass in a Logger
5650a7f8d,Remove log() statement and replace with getLogger().debug()
76d232ed4,Update to use getLogger().<method>() rather than log()
3612131a6,Move EchoLevel inner class to top level class
93092c4c7,A new mapper to allow checking <uptodate> from test cases to their XML formatter results.
4109d9eb0,Cleaned up Mapper and moved MapperType inner class to top level class.
24c5d3e7c,Moved MapperType inner class to top level class.
766f01e62,Removed log() method as no classes use it anymore
af3b6295b,Use new format of LogOutputStream
215ff90fe,"oops, forgot the license on first pass"
ee5b9c7e2,Update classes so that Path no longer accepts a Project object in its constructor and there is no setProject in ProjectComponent objects
033b06ad4,Update excalibur to fix ClassLoader issue when tasks call back into container with their ContextClassLoader set and the COntainer has yet to load resources. This will then use wrong classloader.
c7017ddd8,Update to reflect new LogOutputStream interface
c2c546cdb,Path no longer takes a project object in the constructor
4123acf5e,Update to use getLogger().<method>() rather than log()
17df286f9,Move DTDLocation inner class to top level class
f6658e93e,Update to make constants conform to proper naming standards
8090e7a1d,Add a target to help debug the new level enum of log task
2420213e0,Remove redundent super() call in constructor
13e99fc91,Echo no longer handles log messages - only useful for writing to files.
1a1e1bda8,EchoLevel no longer used.
808bdccb9,made Javadoc provided example more realistic
e2288433d,addText() --> addContent()
be1eba8bf,"Made members private, removed redundently specified ""this."" and did not try to replace values when adding properties as Ant2 will be fully dynamic"
3348a18a7,Removed uneeded property expansion
68c5a1567,Renamed the constants to have constant-y names
28c64d6b7,Made it ignore IDEA projects
e06389839,Removed Project.translatePath and replaced it by allowing Files or Path objects be passed in.
37879f072,Removed Project.getVersion() replaced it with getJavaVersion() (inherited from AbstractTask) where necessary and removed all checks for java 1.1
7d82c9666,Remove those magic proeprties
429530461,Remove Project.toBoolean
e86450aa2,Rmove more unused cruft from Project
acde46cee,JLink no longer needed asipfileset and friends have surpassed all the functionality that JLink previous encompassed
5bdfaab5a,Cleaned up class and removed some uneeded (and never working ?) cruft
447ca47ff,Removed some unused logging code.
bab80bf96,Remove redundent assignment
093967db0,Removed AntClassLoader and replaced it with URLClassLoader. Now new ClassLoaders do not include the ant runtime by default
ec833f004,Only place strings into the BuildEvent
5fe27650f,Clean some cruft
7dc2430ad,Move JavaVersion stuff outside the TaskContext.
aff9d91f0,Move JavaVersion class into framework package
6bf9dc91a,Check for java 1.4
cd048de04,No need for task to implement Initializable/Disposable stages because tasks are imediatly executed and there is no concept of multiple passes ala Ant1.x
5d230c2ce,Parameters object already has an EMPTY_PARAMETRS in it now
fec4c1f5c,Remove redundent this.
e5e10d6b0,Remove the initialize and dispose stages in the lifecycle of a task as they no longer are needed given task execution occurs in a single pass.
cac267a81,Classes not used outside this package so we can make them package access
cd8620064,Move implementation of toNativeEnvironment into this class rather than delegating
d6f0a60ec,Made SysProeprties a top level class.
fccb323ba,Remove some unused cruft
e84361f93,Moved implementation of ExecManager into new package
fd20f4096,Use simpler isFamily check for netware
7cb031902,Refactor AbstractProjectListener so that it retains state regarding current task and current target
f6c369f28,Cleaned up documentation
1cf954d68,Refactored to work well with new AbstractProjectListener
addc2628f,Made into a ProjectListener for new style event notification
aca4841cc,Moved BuildAlert from inner class to top-level class.
f30a0fa45,Moved BuildAlert from inner class to top-level class.
f151280e4,Made into a ProjectListener rather than a BuildListener
c4385b7b1,Update scratchpad jar for new parameter in StringUtils
07382b400,Remove old BuildListener architecture and replace with ProjectListener
bc9dc4239,Replace all different occurences of grabbing line separator with StringUtil.LINE_SEPARATOR
d7d6e9fa4,Cleaned up Replace task and broke out inner classes.
3a4ce7972,Move text manipulation tasks into new package
ed50251db,Remove unused class
a6ab02351,Restyled.
9d5b717a0,Begin to cleanup tasks
2b7e89678,Moved inner classes to top level classes and merged StringUtil into the class that uses it
372c76b40,Move regex replace and support into the text manipulation package
d172e56dd,Move touch into the file package
0075b9821,Move touch into the file package
00ed433cf,*** empty log message ***
90164753d,added package mapper as an official mapper type
1620dd543,"Usage of SrcFile,SrcDir,DestFile,DestDir abandoned.  Rolling back to previous state."
9a7f0056b,Removed references to ValidatedFileAttribute and PreferredAttribute. Reverted IntrospectionHelper to previous version.
6e6abf78f,"Removing DestFIle, DestDir, SrcFile, SrcDir, ValidatedFileAttribute and PreferredAttribute."
f87b5ed77,"- Add ""label"" attribute on checkout per request from Greg Frank - checks out a specific view label. - Add ""recursive"" attribute as in the deprecated <starteam> task. - Add ""forced"" attribute as in the deprecated <starteam> task and avoid checking StarTeam statuses when true. - Make sure all exceptions are caught on execution and rethrown as build exceptions. - Fixed a bug (using the ""forced"" attribute) which were causing files to be incorrectly not checked out when a rootLocalFolder was specified because the StarTeam file statuses were being checked in relation to the default directory. - Fixed a bug where files were deleted immediately after being checked out when a rootLocalFolder was specified because the task erroneously thought the file was not under starteam control. - Code layout to fix weird indent issues."
010a31e84,Refactor the Configurer so that it is much much faster and caches the reflection information. Make it much easier to support pluggable configurors in the future and alternative configuration mechanisms.
eff737029,Cleaup imports
d44f286ff,No need to use Touch task as we can just call File.setLastModified()
0b7ecfb32,Cleaned up task a litt.e
353fc6656,Cleaned up GenerateKey task and moved inner classes to be top level classes.
2ed154148,Moved security related classes into new package
8457b31f4,Cleaned up task
676c2c7cb,Cleaned up and made extend AbstractTask rather than Task
ce6c8d711,Started to migrate FileSet away from using Project and for implementing references itself (rather than letting container manage references)
2210a20ea,New Logo proposal based on an interpretation of an existing proposal
0081f618d,username and password doced and exampled; some tab to space corrections.
eaec028c8,doc failonerror tag
682a74a6c,Added reference to the Styler task
2a6da440b,Remove special handling of references as the container should take care of that.
27eea93c8,Clened up task a little.
9eff330c1,Remove unused class
db024524f,no message
ed599a9b8,Removed clone
500d69e18,Removed cruft from tasks that manually worked with references rather than letting the container handle it.
0c0ea7495,Removed DataType and maual handling of references etc
b16516954,Simplified and cleaned regex factorys
434ef8d60,Fix for Bug 5637 NPE in JUnit XMLJunitResultFormatter if setUp() in TestSetup throws AssertionFailedError
07f15736a,"Add a new method ""resolveValue"" to TaskContext that resolves values according to ant rules and using that particular context."
f0e110d26,Make sure new resolveValue method in TaskContext is exposed via inheritance
425e6f46c,Update implementation of TaskContext to support the new resolveValue method in TaskContext
399c54d5f,No need to implement resolveValue as TaskContext now supports that method directly.
5b78d0ba6,Make sure a property file with no properties in it does not cause any exceptions.
65a74dfc9,Made sure that setting of environment variables for the native exec calls occurs accoridng to epectations.
0a064d62a,Reorded addition of proeprties to environment when exec call has an additive environment so specified values overide values in the native environment.
4ad84fc4c,Moved getEnvironmentSpec to ExecUtil
146898d16,Mad all the command launchers use getEnvironmentSpec and thus made ExecUtil.toNativeEnvironment private as it is not used outside class.
65256f43d,add in somee finals
101185aca,Refactor now that resolveValue is part of TaskContext
3bea6099f,Add a task to load the native environment into some properties with a specified prefix
babc77543,Add a task to load properties from a property file - optionally with a specified prefix
62797d9ef,Add a descriptor for new nativelib type library
0b2a242fd,Add in declaration of load-properties task for descriptor
b6655479c,Add some tests to check that loadproperties and load-environment work as expected
ddf1b613c,Remove unused class
7986eeaf4,Currently myrmidon uses myrmidon.home rather than ant.home
fc800c719,zap whitespace
a6c4de4a6,Remove load-environment/load-properties functionality as that has been reimplemented
fe1594401,Make sure new nativelib typelibrary is created. Also make it not cause for failure if you can't delete the dist directory
b1cf1479c,build scripts for this junit sandbox...
28e641ed1,"Initial commit This is a refactoring that have too much impact on the Ant JUnit code, therefore I'm experimenting some ideas here."
8e29fbd9e,Code stolen from commons-sandbox. This will stay here (code duplication is cool :-) until there is an official release of commons-util
f7d1565cf,initial commit. Code based from Erich Gamma's plugin for Eclipse. It has been heavily changed so I believe that not much is in common now except the content of the message identifiers. :-)
bd472c00b,Initial commit.
af33c72ff,initial commit
ec67a210d,Rename the listener methods to onXXX(). It is more meaningful in this case since otherwise it conflitcts somewhat with the testXXX methods in a testcase.
94e05bfe7,"A set of tasks to be used with Clearcase. Since I'm breaking backward compatibility for now because I try to deal with multiple files, they will stay here."
082ac1567,initial commit.
59846623b,- a TestCase can now implement a TestRunListener. - create a FormatterRecorder from the TestRunRecorder.
eeb29da46,Initial commit.
4053f59bd,Base TestCase. Food for thoughts.
b25ef93be,some TestCases to be run by the TestRunner
b60ae9855,Make sure the check_for_optional_packages is processed before compoile
27040cde1,Use new Execute2 abstraction
47dfd87c8,No longer need hackGetLogger as all those ugly hacks have been removed
ff7c11c74,Added the ExecOutputHandler abstraction so that tasks don't have to worry about more complicated stream parsing and can work with just notification of lines appearing.
d3609fe2b,Move var closer to where it is used
1d7212692,Created a OutputStream that redirected to an appropriate handler
c4fd52dc5,Shutdown IO if it is supplied
2b4f4a594,Shutdown standard input of process - not sure if this is a wise move
f2e217817,Made the ExecManager support another method of execution that involves supplying an ExecOutputHandler
14da38e48,Remove unused method
689c802c3,Add in a copy of Execute that is separate so that it can be evolved at a faster rate.
115801576,Remove unused stream handlers/pump abstractions. These are now replaced by ExecOutputHandler
6a568e4e3,Use inherited getProperty rather than getProject().getProeprty()
9739843b0,Use adaptors logger rather than getting tasks logger via hackGetLogger
df0a7e735,Use Execute2 abstraction
e0f26fe26,Cleanup code a little
ceaf662ff,Refactor and clean code
2e186a300,Remove access to project as not needed
a25518889,No need for setter to throw execption
a99f86417,No need to apply policy in task - can do that in context
15debed63,Use context to resolve file rahter than proijectr
0b2fdb270,Get property from context rather than project
46302b08a,No need to use project anymore
69e14f256,Use Execute2 abstracton
dad10655a,Remove unused import
0abcddef6,*** empty log message ***
4abaa3ec2,Use Ant2 propertys that are objects rather than strings
68c083042,Move runCommand into this class
0ed3627cf,Use Execute2 abstraction
af7a38e95,Don't place project in bean list - instead place context in there
618761064,Move entry to being a top level class and clean up naming conventions
bc4fa10e5,Cleaning
09dd862ae,getProperty on context rather than project
450b3303e,Cleanup class and move ClassArgument to top level class
43fd97819,Cleanup
8640dc1b2,Use Execute2 abstraction
3404bac3d,Removed unused variable
abbc84b8d,*** empty log message ***
34f8f175d,cleaned
a1db6f5a4,Moved to Execute2 + ExecOutputHandler rather than Execute1 and friends
c66f11924,Removed unused variables and cleaned up tasks a little.
95bdf9190,Use Execute2 abstraction
4a63f3b33,Made sure junit compiled and started to bring it into line with recent changes
0380eac20,Moved metamata tasks to using Execute2 functionality and generally cleaning up the tasks
0db510656,Started to move the perforce tasks towards the new Execute2  abstraction
f6e492ff8,Remove de-referencing stuff and cleaned up object a little.
d26ed2207,No need to pass project in anymore
a2c15cb08,Update to new Execute2 functionality and delete old stream handlers
0f1c5dd88,Start to refactor this to work with new Execute patterns
b9871e6a2,Added LICENSE.txt to META-INF of distributable JAR's per jakarta-general suggestions.
36acaa7be,Add an IndexOf method that returns the index of the selected attribute in the enumeration. The selected index is kept so that class extending it can easily do a 1-1 mapping with values without looping over the array again.
3835e0c01,Initial commit. Task is empty and does nothing yet.
7c9830388,Initial commit. Elements used to configure a Formatter.
5fe902d78,- Introduce a specific OutputAttribute to deal with output. - Cleaning
a8b3b468a,Adding more code to the JUnit task. Still not functional but getting closer. Roughly there is the test collector missing.
3d5935999,Remove CVS conflicts
78602edfb,Additional debug messages to make it easier to diagnose why a task can't be instantiated.
e85c97dca,"I was wrong, classpath: may be supported by some xml parsers, but it aint a standard protocol/URL schema"
5d79a4f5e,"Addition of destFile(File) attr to theip/war/ear/jar tasks, fixup of docs, replacement of deprecation methods and appropriate changes to the tests."
8f2d1efda,"file -> destfile inip, jar calls"
eedb2957e,"and a change in the docs, expunging all record of the file attribute ever existing in an orwellian style revision of history."
e9e5c4440,Make sure that it works with Cygwin.
69e985767,Make it easy for people interested to compile.
9d85b36bc,redirect some of the spam!  :)
9cc5b6eed,note the new mapper
696ff9fc5,Add pointer to isDIRValidator task
b14e6bc9e,Add pointer to Rant.
55b273470,Add pointer to AntMan
eeb31f361,"Bug fixing Reported by: Wannheden, Knut <Knut@paranor.ch>"
cf745efc6,Improve logging when <available> is being used as a condition.
a8d83a452,Don't lie about the CLASSPATH being used - build.sysclasspath changes everything.
e6d08dfeb,Skip SQLExecTest if the testcase and the <sql> implementation would be loaded by different classloaders.
89fcb9780,- AntRunner has changed. - IDEA is now v2.5
433f71348,- Apply coding guidelines. No protected attribute anymore.
aa2742957,Improve the <equals> condition by adding trim and casesensitive attributes.
41bb26626,Add Primary Key capability to iPlanet deployment tool
1e01d1142,Move responsibility for cleanup to the test themselves.
4bcc44728,Help people who's mail server doesn't speak SMTP correctly.
c17b03af1,Add some comments to base task
efca9b32d,Add a dist target to build up a jar file.
68aafc9b3,Throw some base build to use as testcases.
2ddcd9773,Fallback to protected attributes to prevent breakage.
9f2aca50e,Fix bad coding style. then/else parts of if statement and loop body must always been enclosed in a block statement.
7a4e9ca22,Fix bad coding style. then/else parts of if statement and loop body must always been enclosed in a block statement.
130315b57,Fix bad coding style. then/else parts of if statement and loop body must always been enclosed in a block statement.
6e5579003,Fix bug...
dd4f44627,Fallback. Come back later for this one.
f7940f8b4,Fallback to 1.2. Come back later for this one.
69f90db91,Fix weird insertion.
32b8cce51,Fix bad coding style. then/else parts of if statement and loop body must always been enclosed in a block statement.
e3b6d1fe7,Fix bad coding style. then/else parts of if statement and loop body must always been enclosed in a block statement.
3fa5d5e35,Layout code Enforce naming guidelines
a4d8a1d81,Code layout
624fb4297,Code layout only.
ca1005cfd,Code layout only.
437a1cfc7,Remove double check for same condition.
8ad08b239,remove this double naming guidelines...
244252d7c,Code layout only.
7cbd5df01,Remove code that has never been used in any released version of Ant.
7622aae8b,clean out reference to ManifestFile
160baad48,made filtertrace overridable
05b398c9b,- Incorrectly overloads the setCommand method instead of overriding it. - Minor code layout
86b5885ef,Use getProject() rather than project.
efa9cca0e,- Incorrectly overload long skip(long) with void skip(int) - Code layout
950556fcd,- Use non-deprecated method of Java task to set arguments - Minor code layout PR: 5723 Reported by: gert.driesen@ardatis.com (Gert Driesen)
b6a3e9df3,License police on documentation files:
bfb71291d,regenerate site.  I have changed external.xml this year and all pages have the same years for the copyright notice as it is part of the template.
d0fd74630,License police on testcases and stylesheets:
2fdf6b699,missed two subdirectories
2839e2ca8,License police on utility packages:
3fddc0bcf,License police on documentation files:
f3577cdb5,License police on task definitions:
f51abba17,Add some more copyright notices.
e6ac327bf,untabify
e456ce937,We don't like our old execution framework any longer.
3b41e256e,<fixcrlf> failed on Mac files.
2d39ca6d6,All that work and what did I learn? ....  Oh my.
cbb78d76a,Add my GnuPG key as well.
0067aa310,my key has been signed by Conor
01acc18c4,Search user specified classpath for Weblogic's rmic implementation.
33bc8da11,Change the methods that try to locate JDK tools to work on AIX with IBM's JDK 1.2 as well.
e2815393a,- Fix copyright date
e2ec25c8e,- Fix copyright date
b400bb775,- add getter for index and change attribute modifier.
0ac8284ad,Change index to getIndex()
33db84490,- Enforce coding guidelines.
a25bca9c1,Making progress to collect JUnit tests.
123771a5a,- initial commit
3c3e4ae6b,"added Java Tools book, which has extensive Ant coverage"
0cd16649f,Remove unused debug ClassLoader
35641d979,Add an Exec task that is reeplacement for ant1.xs ExecTask
401cfefbd,Cleanup naming
66dc1b6d5,Readd a condition for OS detection
a57067f91,Fix method usage
69b275e12,Migrate all the ant-independent code for
df65abbef,Start to refactor and cleanup javac task
4a65fdacc,Register the exec task
d85228e8e,Create a descriptor for the CVS library
465dd5dfe,Add a converter for booleans
38aba801e,Some spring cleaning
80714ea32,Make sure that exec runs even if you don't specify an OS
6f9577632,Process standard error should process standard error not standard output :)
c9046b7db,Sort imports
ab9225f22,Fix up name of error message in resource file
a848f4134,Add some examples to help with the testing
f394beba2,Make sure cvslib is built and include aut int myrmidon-api for the moment.
59e982fc7,Take ownershipe of Exec architecture and peg it at 80% complete.
569e49142,Made sure JDepend compiled and moved inner class out to be a top level class.
14ce1527d,"Made sur estylebook compiled, made protected members private and moved validation code into a separate method."
f735f5f44,"Made sure telnet compiled, made inner classes top-level classes, cleaned up files a little."
400ba5d19,"Made sure ftp compiled, made inner classes top-level classes, cleaned up files a little."
524975cb1,Moved ExecuteOn into exec subpackage
45929ed2f,Use LogLevel and thus remove the need for VerbosityLevelChoices
0d2c8498e,Cleaned up task and added attributes for all settable qualities. Create COmmandline in separate method and reuse that
af8f3affd,ExecuteOn moved to exe cpackage
868fe28c1,Regular expression moved to text package
8ec47dd2b,Add in tuility nmethod to quote command line args - extracted from Commandline
351288371,Made all the mappers consistent
13c6be4ba,*** empty log message ***
84595fb84,Remove uneeded implements line
c145ffcaa,Reuse join functionality of stringutil rather than Commandline.toString
30655bbec,"Don't use ExecTask directly, instead use the ant adaptor objects and Execute2"
dbd11e5b8,Move PathTokenizer into utils package
940e94605,Reuse join functionality of stringutil rather than Commandline.toString
0f9a4228c,Remove unused class
853ed82c1,translateCommandline moved to FileUtils
aba18dee6,Move PathTokenizer into util
59c715177,Starting to clean this adaptor
e4118d939,"Started to clean up filtersets by removing unused methods, inlining them and general removal of cruft"
f48a93735,Moved useful static methods to FileUtils and removed all unused methods
7eea15fc1,First pass at an XDoclet proof-of-concept
d31e90a9e,Project no longer needed here
aff894bd1,Don't use ExecTask directly but instead go via Commandline + Execute2
f8ab615ae,Move all the generic scanners into types package
9bed3906f,Cleanup Native2Ascii a little and extract inner class to be a top-level class.
3ea7f98e8,Move Native2Ascii to text package
a9fe87e5c,fix up a lot of the javadoc warnings
1227be2f0,"added abstract=""true"", which for some reason gets it to pick up the two missing classes. *shrug* - I have a question in to xdoclet-user on this one."
c87229e2d,Removed file that was accidently committed to CVS.
eb278f795,Move mappers into their own package
73e215e51,Refactor log() to level into LogLevel class.
4e45c4dcd,MoveLogLevel class into framework
5060bd5cc,Moved DomeLEementWriter to junit package as no other code uses it.
24d5431aa,Made PathTokenizer package access and exposed path parsing through FileUtils.
6181417a1,Remove usage of Reference
d71bdbed1,Remove unused class.
aa92c5f87,Move Mapper adaptor and friends to mapper package
239b263d1,Remove unused type registry
04a62a443,Made attribute private
19446d7a8,Use accessor to get Value from EnumeratedAttribute
8036fdf46,Made NameEntry a top level class rather than an inner class of PatternSet
b131c2950,Made attributes of MatchingTask private
1dfdf1d55,Cleaning up the xml tasks
0a07be8ea,Started to cleanip and friends
c6b949c0c,"- Make the socket server cleaning up any connected client and its input and output so that the JDK bug on Windows does not shows up. - Clean up. - Fix the test, the thread was not the lock owner..dooh !"
6917ba17c,added builtin-ant-roles XDoclet generation
8b03a81da,"Fix for Bug#5828.  Clicking on the ""Home"" link now brings the class list back to the main page also."
48a901785,"*shrug* - now works ok without the abstract=""true"".  I must have been seeing things yesterday."
626c685b1,- Clean up - Refactored some code and moved protected fields to private
b278e5fa0,"added expect() clauses for properties being set, unset."
51b5caf9a,lets test condition
160e75048,condition for files matching
b810d36e3,"moved up the condition list to the top index, to make it more obvious what we can test for ... added a couple of nbsp; chars  to make the page subsidiary to the <condition> test"
e8768da3a,- Introducing i18 resources management. I'm using the i18n package from Excalibur there is no point in reinventing the wheel.
17a2037e6,- Adding Excalibur for I18n
244711d7d,"not with a house, not with a mouse, I do not like green eggs and SPAM"
