Hash,Message
b30e40b92,sound doesn't work on Java6.  Submitted by Ed Brannin.  PR 48637
03f83a7da,preparation for the 1.8.0 release
f0ef3f314,new release informations
59487f22d,"JUnit stack traces were missing when filtertrace=""on"", the default. Reported by N C, see http://marc.info/?l=ant-user&m=126488326902069&w=1 and http://marc.info/?l=ant-dev&m=126491578731948&w=2"
766f15139,a few more places where FileUtils.close can be used + a few places where a BufferedWriter might be unflushed when the underlying stream gets closed.
14c45a062,whitespace
f21a1750c,More FileUtils.close and a moved flush operation in XMLJUnitresultFormatter
74f04b527,extract method
692c1fe19,"flush will be called in any case, make this more explicit"
be18a2559,preparation for a new 1.8.0 build including fixes for the junit stack traces
49262da32,change the tentative release date of 1.8.0 to February 8th
439bb1ebd,removing unused property xalan2.present
