Hash,Message
3d4e2991e,"Move AntDoc pointer to external tools, add pointer to Jindent, submitted by Edouard Mercier"
99ac2c7d1,"Remove badly placed quotes, Submitted by Knut Wannheden"
9931a12c7,Implement namespace uri scoping nested elements of types/tasks use the same NS uri as the task/type. also cleanup macrodef attribute handling
a0359662b,Do now allow multiple attribute and elements of the same name for macrodef.
929d67e0c,Ignore attributes for different uris.
6279b2dbb,"remove hanging ""the"" in sql manual page PR: 24419 Obtained from: Matthew Cary"
6cd4baf0a,Check if parent file is not null before using it
448b95834,Use an existing URL in the example
65a797fee,ApacheCon is over
9c7480c7d,ApacheCon is over
c2a696822,JSch 0.1.9 seems to work fine
50d24e6e6,Initial commit so people know where I want to go
24f401556,Make resolveExecutable method useful for subclasses
887c8f256,A <dotnetexec> task
1b33bb13e,NAnt and MSBuild tasks
dcd39648b,remove spurious space after ant_version PR: 24435 Obtained from: Aidan Doolan
64319949e,Set tasktype and taskname for preset'defed tasks PR: 24934 Obtained from: Jacob Kjome
8b3e0de53,Protect PWD with quotations to allow ant to be placed in a directory with spaces
7a4f4e90a,Xerces-J 2.6.0
005b6a001,Clarify inheritance of nested property's of the <ant>/<antcall> task PR: 11003 Obtained from: Jeff Turner
a77432f1a,Clarify when properties are resolved when using presetdef
dc464794f,Clarify the to attribute of the mapper nested element of uptodate PR: 24249 Obtained from: nakato@qute.co.jp
5ca341e1f,"added details concerning the choice of the regular expression implementation. Also fixed an example, the substitution tag accepts the attribute expression, not pattern."
b303f3052,added Invicta
f6e5228d0,Update PMC roster
22b86b33e,Make <csc> default to mcs on non-Windows platforms
82146e779,Benefit from csc's new default for the executable
2563d65c2,Explanation of XML-layout
6b0fce797,spell check
2429a99dd,Forgotten to describe comparators in <modified>
bd8601a5a,Allow <exec> to optionally resolve against PATH
955453dc0,Mono always needs the full path to the executable
4de53ef04,Add unit tests for <nant> and <msbuild>
0c1c82ce1,Update SimpleDateFormat URL. BugID 24993 by Jason
5dc8a1418,add filename to errormessage if unable to rename file inip task PR: 24945 Obtained from: Bart Vanhaute
c977aacfc,use a different name from local for the test local type
efef302a3,Allow references and properties to be null without causing NPE in BSF
27ac4279f,2003
6bb92d330,Add a helper class for tasks that want literal XML as input
49d7dffbd,Split namespace
ed70f738d,Add support for nesting buuild file snippets into the task
bd2a1ee7b,"Add pointer to 'Dependency Finder', submitted by Jean Tessier"
864739c74,Add note on version of beanshell required for ant 1.6
04e509253,call replace properties for header or footer elements of concat
88f44e923,Under some circumstances scp would miss responses from the remote side leading to corrupted files.
5f9b62309,Expose vm attribute in <nant> and <msbuild>
50820c1a1,Add Wiki to Site-Menu
92cac0fd6,Add documentation
648d36e6f,Document org.apache.tools.ant.ProjectHelper System property.
924fa05a1,Merge into 1.6
f073a88c1,Make the choice of regular expression implementation possible with ant.regexp.regexpimpl as a normal project property PR: 15390
bf7fc8743,Added comment about bug 15390 (regexp implementation)
73631d9e8,fixed line endings
7fb565324,Regenerate site
05afdcffb,exclude jdepend test until dos problem with the test is sorted
06bf05fe5,mono 0.29 on MacOS X works just fine
2a426f599,Add more system properties
8dd4e0ba7,Change ${x} to @{x} for attribute notation of macrodef
566ea426c,"1) make JarTest pass on Windows, these testcases were failing :    testRecreateWithUpdateNewerFile    testRecreateZipfilesetWithUpdateNewerFile,    the problem is the granularity of time stamps on the FAT    see http://msdn.microsoft.com/library/default.asp?url=/library/en-us/sysinfo/base/filetime_str.asp    for more information"
74d14df04,document proxyUser and proxyPassword attributes
e467e2f43,change string looked for so test works on windows
2434f24e0,Announce ant1.6beta3
cddf0fe06,Update my email address
946148438,New external tasks: wsdl-validator + pct (progress)
7319df6e1,Added another uid with email address antoine@apache.org
5366fee09,Head sync
49dc6188e,Merge
80a9b8690,"Document jsharpc, not jsharp PR: 24058"
d9c45b7a3,Improve documentation concerning external libs for the style task. Basically no external libs are required if using JDK 1.4 PR: 25274 Submitted by: Jesse Glick (jglick at netbeans dot org)
299a7d592,Fix URIs for DTDs entered with a full path location under Windows PR: 23913
2fb882783,Remove unused import added by mistake
5236b17d0,Explain order of dependency-check/if-unless-evaluation
a3bb111cd,Remove line with $Id which is annoying every time one does a merge
c675e5297,Remove line with $Id
9419ebe55,remove 'crs from SubAnt.xml
903118a6a,How to use propertyvalues as name for properties
bc2e7b5db,"In addReference, remove calling tostring on the references being added. The tostring can be a very expensive operation, and causes massive slowdown when used in conjuction with antcall."
10beb46f0,Change dynamicConfigurator#create(Name) to pass in the localname of a namespaced element name and not the internal stingized verion of the namespaced element name. The local name is lower cased to be backward compatible with ant 1.5.
e2a62c317,"Fix off-by-one error in concat with fixlastline=""yes"" PR: 25464 Obtained from: wang liang"
8b1e44f10,Add a cloneVm attribute to CommandlineJava and <java> and <junit>.
2b19bfb8b,Remove the <description> and <short-description> elements from the generated html. This is part of a fix for 25228 PR: 25228 Obtained from: gudnabrsam at yahoo dot com
741eda8c0,Fix subant html page This is part of a fix for 25228 PR: 25228 Obtained from: gudnabrsam at yahoo dot com
714181520,Key now signed by Stefan Bodewig
c3c8c8b4d,Remove duplicate attribute Obtained from:Yuji Yamano
91ec8221a,Update the tempfile html page
be81cb82c,fix whichresouce manual page
d8d7586c7,Default value of append attribute for record task documented incorrectly PR: 25544 Obtained  from: John McDonnell
67c388940,allow macrodef to work with namespace free version of dynamicconfigator
35635fee1,Typo. Thanks to Yuji Yamano
9de9f9613,New external task: mtxslt
f948bb98a,"* Retain difference between """" and ""antlib:org.apache.tools.ant"" namespaces   in UE.getNamespace() * Remove near duplicate method in IntrospectionHelper * Add UnknownElement to signature of IntrospectionHelper#getElementCreator   for future xml Namespace use"
53ebb817e,Change level of std error message from ERR to WARN
1a205c581,doc common datatypes of the .net tasks
7cfb38d88,fixing dvsl to process CDATA embedded into <source> tags
4c3cdab86,We will feel more like maintaining or creating the xdocs example if we do not need to escape the examples in XML entities.
b19b9b411,"Make checksum work with nested filesets and no total property Make checksum less loud, downgrading message calculating checksum to verbose PR: 25606 PR: 25607 Submitted by: Ariel Backenroth ( abackenr at interwoven dot com )"
30c5f34bd,"Initialize targetstarttime, even if the recorder is in a target PR: 25605 Obtained from: John McDonnell"
aa9e26092,Add description for namespace support in ant 1.6 Grapped ant wiki page Obtained from: Christopher Lenz
