Hash,Message
c0e5ece04,some whitespace changes plus assertTrue -> assertEquals in a couple of cases
d1bb5df72,PathTokenizer didn't deal correctly with ../ style relative paths following a colon in Unix style PATH structures on Netware.
3eea43f1a,Add tests for case insensitive matching.
dec8af009,Fix case-insensitive DirectiryScanner - I hope
b36b5456d,Demonstrate symlink problem.
729aa048f,Fix symlink check
b7c2f5f64,Add make's keep-going feature into ANT. PR: 21144 Obtained from: Alexey Solofnenko
8dc387005,add keep-going feature
7b6a46d13,get the tasks imported using <import> to be placed in-line and not at the end of the current tasks PR: Obtained from: Submitted by: Reviewed by:
740ed5fbf,Allow Result Sets and Errors to be processed properly in SQL task with multiple statements PR: 21594 Submitted by: Jeff Bohanek (jeff dot bohanek at msi dot com)
8f8ef9118,checkstyle
25e76768e,Expose filename and linecount of location
4ac04f30c,Ensure all generated output gets through the output system to the generating task
9c00060b7,style
d15bd65fa,Fix for serial import relative files bug The import task now uses getLocation().getFileName() to get the file that the <import/> task is located and not the importstack.
f81a27d54,checkstyle
2c9290b45,Point to Benoit's FAQ
79c8393ad,Add info on output changes
d91a1b5a9,Implement array writes for output processing
60f488752,Style and remove one stray debug
f3399d564,More style
ae3bd3ae5,style
410129735,style
3f0690850,Added pointers to the Just4log task.
9866cd8de,added a pointer to commons-logging.jar in the build/install dependencies list because of the CommonsLoggingListener.
4ea535ec1,changed compatibility for Just4log from 1.4 to 1.5.2 after exchange of emails with Lucas Bruand
7cce31d89,added dependency to log4j.jar for the Log4jListener
1f71acf42,Coding conventions
00ec1c435,Last for a while ... :-)
3a35c7d91,style
24eb5693d,Coding conventions
edb91a00f,allow 2 classes to compile (missing import)
ff164b000,Add a line ending at the end of the file used for unit test Fix the code of Translate.java to preserve line endings
bc4909539,Document the preservation of lineendings in Translate
9b3933e4e,style
930f2f203,make the new tests involving case sensitivity or not pass on Windows
8585763d2,"Fix a problem introduced in the recent optimization of DirectoryScanner : under Windows, the case of the includedFiles and of the includedDirectories was influenced by the case used in the include patterns of the fileset. This change fixes it. I am using File.getCanonicalFile() because it is the only way I know to get the real case of a file under Windows."
02e164872,Refactor script related tasks into single ScriptRunner utility.
bf8f58b72,Ensure text is added
c915cffb6,pickup defs from main build via import
6e4e93280,Some javadoc'ing
89a45c462,Update stylesheets to use Xalan2 redirect.
f2503b8a6,2003
5c39697bd,Fix bootstrap scripts
a60f74fde,typeo
96e154c41,OpenVMS is not Unix
4a1ac5da9,fix the fixed spelling
facb8658b,Fix for NPE reported by Nick Chalko. When overriding a definition the code did not check if the old (or new) definitions classes existed
5ac6359a7,Add a method in DirectoryScanner to reset the default exclude patterns Add corresponding functionality in <defaultexcludes> Update tests
0a1f397f1,Correct case of Class-Path attribute
f62487dd9,missing closing / in XML filelist element PR: 21784 Submitted by: aledonne at yahoo dot com
0a69ae53e,2003
b6caf517f,Prevent adding sysproperties with a null key or a null value PR: 21684
c35a248ef,corrected last entry
4653e638d,Don't use a data descriptor for deflated entries inipOutputStream if we can seek the output.  Use this feature in <zip>.
12383504a,References not passed by antcall PR: 21724
9f66d99a5,Add comments as suggested by Jan
21b09b4cd,Typo
e955e3d96,removeLeadingPath doesn't work if leading is a filesystem root - found by Antoine
d7b9ddf84,there was still a little bone :)
cc3c93cc0,there was a small bone here too (name of a target was wrong).
fc0f15ccc,add space in error message
e65fb2c1c,style
1eafac93d,fix behavior on case insensitive file systems
3203dee26,More problems with case sensitivity
d58bf0b8e,better be consistent
4000ee7ee,"fix new DirectoryScanner tests, still needs to be improved to avoid double-scanning"
1ac116d81,whitespace changes
b78dd4038,Some additional tests to increase confidence
9e89cec93,Avoid double scanning of directories
7f01b5d12,"Now that we avoid double scanning in scanDir, we don't need to perform parent-tests on the patterns anymore"
add4e2115,One more tweak
3c596d4f5,Whitespace changes
cbedf4605,stylecheck
ba22cfc85,typeo
b668edbb6,stylecheck
149ce3443,Refactor: move LineTokenizer out of TokenFilter
5460755b4,This commit implements:     - addConfigured(Type) to introspection rules     - ant-type magic polymorhic attribute     - allow types that have Project as a constructor to       be used in addName(Type) and addConfiguredName(Type) methods     - allow addName and addConfiguredName methods to have higher       presedence that createName() methods.
3b9cd024b,Handle relative DTDs in XMLProperty
6940d37df,add tests for addConfigured()
6d1e0a295,2003
7f2763ba2,remove unused field
f987ed241,steal a paragraph from <fixcrlf>'s docs.
2366612c9,New task <jjdoc>.
10d766735,resolveAllProperties would be caught in an endless loop when trying to expand b -> ${a} -> ${a}.  It would keep replacing ${a} for ${a} as it only detected a circular reference if the expansion pointed back to b.
5eaf0e1c2,Show bug I've introduced yesterday
e516f89e7,Oops
b846bf0a0,Things are even more complicated
d6ae85161,Resolve properties recursively to get a more robust handle on circular definitions
b66c87eff,Remove reflection which is no longer required
dc8100463,Fix potential NPEs
c96179017,Fix potential stream leak
2a713cc02,Replace == with equals()
99067d060,Add multimapping to the copy and move task Some slight changes from the orignal patch - rename of ignoremultiplemapping to enablemultiplemapping and some checkstyle changes PR: 21320 Obtained from: Evan Easton
153a8fa06,Fix incorrect equals() override
42e30982a,Fix incorrect finalize override
fb5e84d32,multiple mappings for copy and move
cc8099c25,Fix inconsistent synchronization
fafd37390,notifyAll instead of notify
a5ae6a2bf,Make some private things static
f3e3462d8,"Add antlib xml functionality This is patch 7204 the fourth patch of the antlib + ns enhancement. The issues reported by Stephan will need be addressed, so the implementation may change before ant 1.6 is released. PR: 19897"
2b58809b0,use valueof instead of new Boolean
c837881aa,Make some things final
3ca7c9099,Fix inconsistent synchronization
6a434928c,style
3700060ef,JDK 1.2 compatibility
2590a640c,Remove unused fields
89847cdf7,Rework parallel Remove need for poll interval (only covered race condition between isAlive and notifyAll calls Add timeout capability Add flag to fail if any nested task fails without waiting for other tasks to complete.
a643eaf19,checkstyle
9dd757251,checkstyle
cdafd0bc2,checkstyle
3e7056356,checkstyle
d589263f6,checkstyle
a1539bfad,Don't let the garbage collector close System.in
084ff1eb9,whitespace changes
fa49c5924,backwards compatibility fix submitted by Jene Jasper
f30f3d21c,Add OpenVMS support to <exec>.
db75fcb34,Add <daemons> element to <parallel> to start <daemon> threads which continue to run after the <parallel> task has completed.
d47dfcbc9,Use Execute.isFailure
96404f870,"Add support for OpenVMS logicals as ""environment variables""."
777590134,checkstyle
5a2fc04fe,checkstyle
0bd649e56,resolve files sent to chmod PR: 21865
238d9021d,added resolution of PR 21865
e0b6e804f,XSLT/param@expression used as string instead of as expression as documented There were 2 options to fix the bugreport : - change the code - change the documentation I hope that the option to change the documentation is OK. Thanks for the bug report. PR: 21525
1f9f28daf,PR: 21520 throw an exception if input file does not exist
8fd6c92f9,readded xml-apis.jar and xercesImpl.jar in the classpath for the build scripts afer discussion with Conor McNeill.
efb4de409,style
92ff35184,new testcase to show a problem on Windows with \r\n being replaced to \r\r\n
640b7f41f,Prevent \r\n from being changed to \r\r\n under Windows
35845f705,"This change allows exec to start a process which will run independently of ant. I have used the patch prepared by Charles Hudak and Peter Nimmervoll, but made it even simpler, in the sense that I do not connect at all the new process to stream handlers and the ant logging system, disabling input, output, error, and return exec attributes in the case of spawn. Strangely, it works well on Windows if one puts a sleep of one second after having spawned the process. Why ? No idea. PR: 5907 Submitted by: Charles Hudak ( CHudak at arrowheadgrp dot com)"
213a09bb5,Add a testcase demonstrating the use of spawn PR: 5907
f0724e7b0,new files for tests of the exec task
7aff2d5b9,"test really works now, thats better."
60b87206a,"converted to UNIX format, there were some backslash rs checked in"
3efe482d7,"this time, this test really behaves well !!!"
7e82bff60,style
69e7d88d2,changed the implementation of testChildrenOfExcludedDirectory to use the new test bed system
d70354a61,style
f8ec33789,style
0f80c4436,JDK 1.2 compatibility
01c75268c,style
c5aff4893,copyright-date
69d9682d5,Some tasks rely on the DFS ordering getIncludedXYZ used to provide
849c8815e,avoid spurious ${baseScratchDest} directory
edecdeb15,adding 3 tests showing how include and exclude patterns together interact
6ff7df960,do not scan needlessly excluded directories PR: 21941
92245feff,"Some ftp servers have binary as default, so when binary is false it is good to set explicitly the ascii mode for the transfer. Problem reported by Michael Nebus (Michael dot Nebus at Pfizer dot com)"
878f79b89,added 2 new entries to WHATSNEW
adf6160f9,throw an exception if <exec/> is used with an attribute which is incompatible with spawn and spawn=true.
7fb63d79c,new testcase
8b8cea1e3,"the method isMorePowerfulThanExcludes was returning false on org/apache/tools/ant/taskdefs in the run-tests target of our buildfile because of the exclude pattern :           <exclude name=""${ant.package}/taskdefs/TaskdefTest*Task.java""/> :-("
4d60eb319,"Similarly to what happens with the delete task, there seem to be race conditions which prevent successful directory creation on Windows. This change allows a second try."
5dc5a2c33,grammar ... sorry :-)
15cf41248,Allow several space separated arguments in Perforce globalopts PR: 14395 Submitted by: Matt Bishop (matt at thebishops dot org)
57823da95,suppress unnecessary output from the test
aa8223024,added precisions regarding the executable attribute in the <exec/> task
27b47d055,roll-back wrong change concerning executable attribute
39e82431e,Keep permissions of directories as well when updating aip archive.
3b3a4cd29,Add spawn attribute to java task as well PR: 5907
00e6624c1,"TestCase fixed, works now also on nagoya (Solaris). The problem was that I did not allow enough time for java to start. 1 second is OK, 400 millis were not enough."
d74422c5b,Fix invalid URL for property test with url. PR: 21948
dace40495,Improve logging and exception behavior of Perforce tasks PR: 18154 Submitted by: Matt Bishop (Matt at thebishops dot org)
92f14c6a3,Display properly in junitreport the root package PR: 21915 Submitted by: J.M. (Martijn) Kruithof (ant at kruithof dot xs4all dot nl)
eebb110dc,fix a couple of IDE highighted jdoc typos
5f0938c6c,want to catch failure to fork here.
e4e82cee3,I cant believe we never noticed this typo before
45cfe2ada,add the ability to set the executable used in .net tasks. Why do this (a) so you can refer to versions off the path (useful for multiple versions) (b) so you can use other implementations than the windows one.
0f2ab7fa9,"bug #20735 ""Resource"" is not explained;"
2c905033e,"I always worry when I change something fundamental, and the amount of refactoring here to get assertions in 'cleanly' means the change here is larger than one would expect. The key problem is that the existing code created presized arrays, but sizing these arrays meant resolving every single option and counting the #of commands -effectively creating the command line twice. Once to size it, once to save the results. this was silly and unwieldy, though it made sense given how this command grew and grew."
6c898aeb3,Upgrade to Xerces-J 2.5.0
94a192bb7,Fix location when error occurs in running antlib
e67a40fbb,Revert part of the commit that made tasks use Execute#isFailure.
39a371ce2,style
10e9fad11,"Add reference to ""Ant pretty build"", submitted by Charbel BITAR"
e7ac20bf9,"increase time allocated for shell script to complete, following failure of the test on August 1st 2003 on cvs.apache.org"
dacde0154,Revert final on System classpath
d13027731,Only calculate the CRC of STORED entries in <zip> if absolutely necessary.
d90b845be,Revert accidental commit
2a2141bcb,"Restore System.in, PR: 22066"
f41c7c193,scan the fileset after having called setupDirectoryScanner PR: 22080
d8a55cf35,one more VAJ entry in WHATSNEW
0a21bb225,"new test for ftp, disabled by default. requires ftp.properties with your password in it in ant's root directory also requires a local ftp server"
1517fabb4,new test for the ftp task requires ftp.properties in ant's root directory (with your password in it) and a local ftp server. The test is disabled by default in build.xml
c74c1765b,Remove unneeded setting of properties in reinit()
18d754caf,"Add pointer toelix Klaasmaster, submitted by Svet Kovich"
bd644923d,test case to show bug report 11418 PR: 11418 Obtained from: John-Mason P. Shackelford
9642cc73f,Slowly approaching <csc> with Mono
07cf1f95c,ant -Debug would cause a NullPointerException
5d847c583,Add if/unless attributes to <param/> element of <style/> task PR: 22044 Obtained from: Jens Submitted by:	 Peter Reilly & Jan Mat��rne
d707a3194,add <style/> change to WHATSNEW
8975a1208,Add a keepcompression attribute to control the compression of entries that come from existing archives.
d98034a54,Make the FTP.FTPDirectoryScanner class also register the root of a fileset when the root matches include exclude patterns. This is the behavior of the DirectoryScanner for normal filesets. This change should only possibly impact the RMDIR modus of the ftp task when the root directory is included.
225b9fd6f,fix a problem of protected access to FTP.resolveFile
e9d8b2247,Make the FTP.FTPDirectoryScanner behave like the DirectoryScanner in terms of following symbolic links which are directories. This will make a change of behavior in comparison with ant 1.5.3 where the behavior of the ftp task was to never follow symbolic links.
84d3b3270,"removed output on System.out, sorry"
1c3832c2f,Added a testcase showing resolution of PR 14063 Ant ftp did not download file it is a symlink PR: 14063
79433b5ab,2003
5aa425777,Remove trailing delimiter from addReferenceFileset
cb0bee9b4,"Add pointer to Jegustator, submitted by Pavel Vlasov"
95cc5a59b,use user.name as default for ftp.user new target for testing scanning a file which is a symbolic link
63382d9cb,"Fix the ftp task, its documentation and testcases to maintain backward compatibility."
53e10e20a,"Add pointer to Antmerge, submitted by Phillip Lord"
24f9da26b,Issue a warning message indicating that selectors within filesets are not supported in the ftp task when the fileset is remote (all actions except put) PR: 18280
130d4ee75,Change the check for the external resolver catalog impl to ensure it can be loaded by the resolver classes.
b2f050d8b,oops
6e219fff9,Fix extraction of long file names in Tar
bd69a7918,2003 and missing license
50f9f4ee6,Add missing import
deb6774e5,There have been several bug reports showing that users did not understand the meaning of remotedir and of the nested fileset(s) for the different actions of the ftp task. I have added a table to explain this. Also removed the warning concerning Win2000 ftp servers (I am not sure the problem is still actual) and added instead a warning concerning the newer option. PR: 13876
1cab901b5,Removed unused variable
067838cf3,Lets try this as a fix: A new option to turn standardlib on or off that overrides the defaultreferences switch
c88f900cf,compiles but doesnt run. Path issues?
d50adcacb,".NET ""executables"" are not executable on Linux"
d18ad0d73,Don't include ext dir for microsoft jvc when java runtime is excluded.
