Hash,Message
83dde256f,"Revert most of my last changes - one part has been wrong (pointed out by Peter) and one part doesn't work anyway, so we can leave it as it was."
9ab12cf57,Updated this to use the same approach as main wrt replacing constants in file .... strangely this one works
0cda4a725,Fix for javadoc building.
6b264d41e,Fix docs to reflect reality with respect to dist building
06e53bdfb,Copy the list of default datatypes as well.
9aad740da,Make the Bourne shell wrapper correctly deal with arguments that contain spaces.
4fd9a820a,MakeipFileSet resolve srcfile relative to project's basedir.
90380952b,Revert build process to old style for 1.3 release Rewrote build.xml using most of the ideas from the new build process
da10e54de,* Added <sysproperty> to <junit>
05f470f1d,Changes for Unix build process
8a4011348,Further tuning of the build scripts. The bootstrap now goes into the bootstrap directory to minimise interference with the CVS lib directory.
34f1e4e99,Make <fileset> inside <zip> a plain FileSet and add <zipfileset>.
58d96d54f,Restore version resource
a6c64aa16,Make sure the watched process is running before we kill it.
4887e4839,there ain't no bin dir
d94e3888d,Correctly clean up after testrun.
0fec24953,Fixed bug with looking up resources under windows.
a12e3aa77,Fixed javadoc ofip.addZipfileset
a9223a72d,Rename <transform> to <apply>
51516f38d,Move constant strings from XMLJunitResultFormatter into a separate interface - important for a new task that will follow.
6ff2c8367,"Add support for long filenames in tar task. The tar task now takes an attribute ""longfile"" which can take either the value ""truncate"" or the value ""gnu"". If the attribute is omitted, an exception is thrown (the current behaviour). Truncation is currently silent but willbe fixed to give a warning."
e9117208e,Test should be >= since we need space for the terminator.
c30a74289,Some additional enhancements to junit related classes.
c64c262ae,perform property expansion on the patterns read from files specified as includesfile or excludesfile attributes.
dfa3f12da,Fixed Bug #378.
d44e0bc4a,Build process tweaks. Source distribution now builds out of box on Solaris.
bd79701ce,<junit> wouldn't write to a file anymore.
d1895cd5a,New task <junitreport> and some improvements of DOMElementWriter
c01615380,"oops, forgot a file"
c962f816d,Made it build on systems where CLASSPATH is not se by rearrangine CP entries.
04024a63d,Change buildException to always print nested exceptions when printing its stack trace. Removed the equivalent code from DefaultLogger.
5566c8803,Handle classes which are on the classpath but which cannot be loaded due to downstream dependencies.
a7b657bd9,Add in any jars in lib/optional when doing a build.
63664a878,Add support for untaring of GNU tar files.
e5901560e,Minor format change.
10bd38594,"Made sure env vars are cleaned and CLASSPATH is not decorated with extra "" characters. It is expected that if CLASSPATH is set that it is valid and thus the extra ""'s are uneeded."
65bbae5ae,Made sure env vars are cleaned
7d7fc053b,Documented if and unless attributes of the nested include and exclude elements of PatternSet.
559fe1af1,Fixes to AntClassLoader.
247d84394,"Try to maintain the current compression setting rather than just avoiding compression, since Weblogic 6.0 generates compressed jars whereas 5.1 generates uncompressed jars"
334ac128f,Changes to wlstop and wlrun to work with weblogic 6.0
ba37bf799,enhancement to the optional task PropertyFile.
784d54ca4,Enhancements to SoundTask to allow a directory to be specified from which a random sound will be chosen.
eac9c2d1b,Copy - which is to save compiling files which have already been compiled now goes to the right place.
a1edb69c0,Unix was alread correct.
5c1e42a95,Added debug-attribute to rmic (Bug #224)
3c6126f29,Add nested filesets to tar through which file permissions can be set. This is done through an octal mode attribute. The groupname and username may also be set. See build.xml for an example usage.
a04d66471,"Make antlr test file a little better, but it still fails to pass its junit tests"
614d36db8,Fix up the location where the toplink element looks for descriptors.
9b888af8a,Initial attempt at an Anakia based webpage
dc7dd4ad8,Update version for 1.3 beta 1 build
0d651e6ce,MAIN is now 1.4 alpha
86df0b44a,"Pointers to other jakarta-projects are correct now and the other projects are now named ""Other Projects"" instead of ""SubProjects"""
cc426d1fc,"Since velocity.properties has a hardcoded path to ../../jakarta-site2 why not include all the jars jakarta-site2 provides, so that AnakiaTask should always be available?"
aca6afe8c,Update webpage - thanks Nico.
00174f8f0,Add in Log4J
620262fb9,Removed old converter hierarchy in favour of integrating it into same hierarchy as .tsks are built from.
ba3ce635b,Removed datatype package as it doesn't make sense for it to exist independent of tasklet hierarchy.
d7b7bcc56,Basic module that contains task essential to operation/bootstrapping of myrmidon/ant
7ea0a0df8,Package used to hold test cases for features of task engine
08cddc034,Module for basic functionality useful in almost all domains
7e7539a4f,Moved DataType to tasklet hierarchy as it can not exist independenct of tasklets.
2ca4d5555,Moved DataType engine components to tasklet hierarchy as it can not exist independenct of tasklets.
974322059,Updated to reflect new packaging
a7cc56a8b,Removed old tasks and moved them into module hierarchy
1b263172e,Updated to reflect new package hierarchy
22fc4ce3c,Rearranged convert package with separation of client-engine code
1b37338ca,Removed awk script now that src copy does not occur.
db81fa173,Applied patch from Deryk Sinotte that fixes problem with discontiguous selections of multiple targets.
83113cb68,"Applied Chris Wilhelm's change to provide a clear log button, and not to clear the log by default. Also added date to the start and end build messages."
ed654080a,Just changed some parameters to conform to ant standard
867ec77b0,Add a warn on longfile mode ----------------------------------------------------------------------
533748861,Merge of 1.3 branch changes into the main branch
2479bd9a1,Merge back Tar changes so they can be tested with Gump
1b319147f,Initial blurb on Antidote.
2cd09f2f1,Added a note about how to use the srcdir-attribute (not include packages there) because this seems to become a very frequently asked question.
41f7afa11,Merge in my patches from the 1.3 branch.
b5ad58c4d,orphaned change
7435b27b9,Merge 1.3 branch changes into MAIN
45524b001,Disabled the testcases which really try to access a webserver. Not everyone has one.
834eb88d8,Dump configuration information along with test output. Based on a suggestion from Stephane Bailliez.
a6e0d4857,"Increase timeout in ExecuteWatchdog test to improve its chance to pass.  The race condition is still there, this only masks the problem that a Thread that sleeps for TIME_OUT/2 might not terminate within TIME_OUT."
a6bebc97c,"Added Christoph Wilhelms' ""depends"" property editor."
a00fa243b,Rearranged packages
0352bcd52,Changed default file extentnion to .ant
5e33dfd5b,Changed sample file extentnion to .ant
53ee29f4d,Added in sketch of new item set type approach which is generalisation of current system.
9e0949cfd,Added in missing import ..
a4121e004,Added exclude when icontract is not present
16db28abf,Added IContract task
a434be361,Added name for icontract
82d33eba2,Removed stray ^M
d4300a926,Excluded pcvs from test cases as I believe it has to be localised??
c1fc82565,PCVS link
619200593,Pvcs docs
5b5fda422,Pvcs test
b00156338,Pvcs test buildfile
d12dd915d,Bleh - I really should test that it compiles no ? ;)
8a805d3dc,"Added extra test target that calls run-test as ""test"" is more common/standard"
fe83a939b,Actually add the Pvcs file
c3f979ae5,Pvcs task name added to default list
23461cba9,Readded icontract docs
2ff201801,Typo fixup
cfa93603e,By Christoph Wilhelms: Externalization of strings and removal of dependency ordering capability.
7f76769ab,Added -emacs flag.
0ae47a094,Readded IContract
78a650c54,Italicised the deprecated tasks
7a06ef0e0,Add task level logging to the list of requested features.
