Hash,Message
1d151aa4f,Removed commented out converters section.
aa4d22adf,Moved Echo int myrmidon tree.
1c62c7f5d,Migrated DataType interface to framework.
ec540b86a,another logo proposal
fcbf12d7b,"Made SignJar support nested FileSets. It will also check if relevent signature file is present before signing if attribute lazy=""true"" is set"
15fc9190c,Added pointer to Josh Eckels' J2ME tasks.
1f75455b6,Add pointer to Oliver Burn's Checkstyle
2a0db5ae8,two new logos
a185f6d7f,Explain difference between J2ME tasks.
8a23eb5f5,new task <sleep>
a26511e23,new files for new <sleep> task.
6d4c233dc,Make the packagelistloc attribute of javadoc's link child a File so it will be resolved properly.
87cd4dc6c,Remove definition of undocumented and obsolete compiletask task.
94e5ec616,Fix JDK 1.1 incompatibility
202ccdce2,New task to convert paths to those of a different OS.
dc2e0846a,Link up new task to main index
1e57e8303,Add force attribute to <style> task to allow it to run independent of file modification times.
613142401,documentation for latest <style> changes.
1adf07a68,include developer PGP keys in distribution.
468543362,more logos
ae030e51f,First steps on reforming the ejbjar naming conventions. This installment make the basejarname attribute actually do something useful
e44bb7e39,try to use English.
74e8a57c9,two more logos
0b31d6f97,2nd Installment of the ejb-jar naming convention changes. This introduces a namign attribnute which can take one of four values ejb-name - use the ejb-name in the deployment descriptor to name the jar descriptor - name the jar based on the name of the deployment descriptor file basejarname - name the jars based on the given basejarname attribute directory - the directory containing the deployment descriptor is used
d7604b42a,Add a FAQ entry about a common javadoc problem.
ea556429d,Declare BuildException in Sleep.validate explicitly.
904a021a3,Give credit to the right person.
1cd764447,Add some FAQs.
a50b60cdd,Allow the manifest to be specified in the ejbjar task. This adds the given manifest to the generic jar fed to the appserver ejb compiler.
739311eb3,amended logos.
68fb37b1a,Some initial work on rmic to make it handle -iiop better (doesn't detect generated files properly) - doesn't quite work ATM.
ba42544e8,Add pointer to Jesse Tilly's article on onjava.com
351a4613d,Add reference to remote builds with And and VAJ.
08f1b720f,Change resource page format to match external tools page.
87db93141,Remove placeholder files for framework component.
aefe3a83c,Migrate Condition class to framework
fa0358d8e,Remove cruft.
ab8c0b3d2,Integrate change of Condition package into rest of system.
a916e82d9,Changed name of Import->TypeLib
e4c765d38,Rearranged location for final tasks still left in ant namespace.
fc84cf3d0,Remove Antcall until it can be determined if we want or need it. (and if we do want/need it - what rules apply).
55b417fb4,add missing author for JavaWorld article.
8226fd426,iPlanet documentation for ejbjar and iplanet-ejbc tasks
cea87ef98,Cleanup of Borland ejbjar element
df8f6d006,Allow DTD locations to be URLs effectvely mapping the URLs
30c15adf8,My excuse is that I was hit with a srupid stick when I was a child.
b91a25c85,Updated to allow PIs to specify template and parameters to template.
e582ce670,Rename builder to something sensible.
cf4a207d8,Made templating example more sensible
8036bb0eb,Change terminology from Type->Role to match rest of proposal.
1c204914d,Updated so that each project has a separate Deployer (that writes to separate TypeManager).
4b271a99d,Begine reworking code/terminology of ProjectManager into Workspace.
45fd8b033,Continue migration of ProjectManager to Workspace
75893cd3b,Workspace doesn't need to know about root Project anymore. Thus interface by embeddor and Workspace can be adapted to pass less parameters.
bb630e09c,Separated Log hierarchy for tasks and engine.
9fe3d6599,EJBJar now reports errors when weblogic ejbc fails rather than continuing
0bd522451,Add support for getResources to the classloader
8d35baf0f,more logos
97dfa8b1b,CruiseControl has changed its license.
da02e1b6b,Add in EAR task to the standard task defs
aca10a1d1,make pathconvert task compile in JDK 1.1
6440b64b5,"Changes to rmic based on discussion with Rob van Oostrum <rvanoostrum@ezgov.com> and Larry V. Streepy, Jr. <streepy@healthlanguage.com> on the ant-user mailing list:"
ed7314300,I always seem to forget saving this file.
a47dcdd21,"Search for the generated file in the ""right"" directory in <jjtree>."
fa4f3ea2a,shortcut navigation for bug database - add extra link for enhancement requests
cc432705f,delete existing target files before copying - this avoids overwriting symlinks and is consistent with Unix's cp(1).
1c03d4738,properly recurse remote directory in <ftp>
84b68cc94,Provide more descriptive error messages whenunknown attributes and elements are encountered in the build file.Bugzilla: 1722
efe6a8f90,some method signatures in IntrospectionHelper have changed.
218ad5fc4,Work around a feature of the system classloader in some VMs - it drops all classpath entries that are not present at VM start time.
fc7cfffc8,Add encoding attribute to theip tasks and theipOutputStream to make the classes flexible enough to deal with non US-ASCII filenames either consistent with the command lineIP tools (it has been since it uses the org.apache classes instead of java.util.zip) or the jar command (which it has been up to Ant 1.3).
1dfa5ca00,"Add new vmlauncher attribute to exec. This defaults to true to execute commands using the VM's capabilities, where available. If it is set to false the underlying OS's shell will be used, either directly, or through the antRun scripts. Allows use of some shell features (such as associating scripts with their interpreters under Windows"
9301e386b,Documentation update for vmlauncher attribute
6d157f462,Add inheritAll attribute to <ant> task
54550bf31,Update documentation stating where os attribute values come from. PR:	1656
53775a646,Improve OS related messages in Exec
6a50cd226,Don't try to print out result set if the execute method returns false
44eb536d1,javadoc @files do not work under JDK 1.1
7999cd0fb,Add API as part of manual. The files that are in the API directory are there to handle the situation when the API has not been generated or it has been generated with JDK 1.1. One or both will be overwritten when the API is actually generated via javadoc.
ff6f214d8,Restore use of external file
30cf43949,Only delete the target file when it is in fact a file - don't delete directories.
9de84f88c,Add support for delimiter type. Base don the ideas contained in the bugzilla report suggested by johan.adelow@corustechnologies.com (Johan Adelow)
e72340e0a,Make Ant work with spaces everywhere. PR:	562
9361281f3,"use Execute task instead of ExecTask , no temp file are now created. correct finding the Borland DD."
54dc62a54,Remove unnecessary use of Project.resolveFile by converting arguments to Files from Strings
ed46c7920,AntClassLoader now ignores paths which are invalid relative to the project.
757c77d1a,Another location where invalid paths can be ignored PR: 381
c51333377,Made the meaning of the dest directory explicit. PR: 1744
168f6c9eb,Moved conversion of ANT_HOME to after the 'try to find ANT' section as suggested in Bug# 1479 by Daniel.Barclay@digitalfocus.com
2cd414161,Add noEJBC attribute to <ejbjar>'s weblogic element to skip ejbc.
67252b80d,Handle spaces in JikesPath. Add warning not to use Longfilenames for ANT_HOME on Win9X
21a88b996,"If the package list cannot be found, the offline links are skipped - a message is printed at verbose level"
807126822,Remove resolveValue() as it is not needed here but in AbstractContainerTask.
697cacf73,Update task to reflect new location of property resolving
cbbb531ca,Convert parameter to use FIle type directly rather than converting from String.
47e31ec91,Change to reflect fact that context no longer resolves propertys.
96f3bfd7f,Name->Value to reflect better semantics.
1ef26fe3a,Change to throw context exception as lack of value in context is the reason for PropertyException.
92712f7da,Update to reflect that that evaluate throws ContextException instead of TaskException.
3f918df70,Update manifest and build file to reflect addition of new task file-manip-test. Also change in pattern from name->value for include/exclude etc.
525c0f87f,Setup constructors so that they actually compile.
6ffa10f97,Overview of core tasks with a short description of what each task does.
5826ef196,Interim fix for Gump failure to build FOP. IN Gump's mode of operations ensures the system loader is always used.
6c23151c7,Logo proposals from Blair Hughes
2fa84738b,InheritAll documentation update
b1c37b60a,"Test for the 4NT shell, which requires a different method of slurping command line args than cmd.exe."
04c15d05c,CHange most usage of the classloader so that it loads from the system classpath first.
cf3d81733,"Stop using canonical paths.  This will change the behavior of Ant when symbolic links are present (but in a way that is probably closer to what the user expects) and remove some problems on platforms that use ""uncommon"" native file names like OS/390 or VMS."
8339c7f3e,Add debug information to the getResource methods.
c51d45fd2,support java.util.regex package of JDK 1.4 in regexp mapper.
da742d485,Properly mask out JDK 1.4 specific stuff.
4624d76d0,Give a different message if a test fails due to timeout.
230952c5a,Log properties for JUnit tests.
ef2c9e1a3,Make bootstrap process for JDK < 1.3 on Unix work again (bootstrap uses the <chmod> task to make antRun executable which in turn needs an executable antRun script ...)
07736d7ee,help the garbage collector by cleaning out references in AntClassLoader and IntrospectionHelper after the build has finished.
8726d0dc5,testcase for JUnitTestRunner.
37f6c6922,change credit for some logos.
440e7a901,Changed the logging level of invalid property files to warning
70d8b69e6,Describe timestamp's ability to offset dates
891ef62c7,New task mimemail - this task requires JavaMail (and JAF) that's why it is optional and doesn't replace the existing mail task.  The main improvement is that it supports attachments you can specify via a fileset.
80c2ad310,"Again forgot to save some files, argh."
30b8b73ff,"<junit> will now try to include the task-definition itself as well as the needed support classes (Ant and JUnit itself) in the classpath if running in forked mode - this means that you shouldn't have to use different classpath elements for ""in VM"" and ""fork"" mode any longer."
e5fcb1232,New filesonly attribute for <zip> and friends - suppresses directories.
ec2d68aa7,update attribute for <zip> and friends - update archive instead of creating a new one.
5bb077f59,make <uptodate> search for target files in the same directory as source files
f3d84272e,update attribute ofip had the wrong default value (my fault).
c9affb12a,Just find directory above script home rather than removing bin dirs which may take out more than was intended
9ff2d6a1a,Set level back to verbose - messages are too annoying as it is common to attempt to load property files which don't exist - there for optional override of properties.
eefa2aba5,Make <apply> work really parallel and not parallel on a per fileset basis.
e49a5fb56,Use /nul when checkign for the existence of directories on Windows (Although it doesn't work if the directory name is quoted - woohoo) Check for Ant in C:\Ant for Windows 9X users
c73084faf,Allow policy file to exist outside of Weblogic Home
ea21f122a,Add vssver.scc to default excludes
1e41b4c0f,Add filepath attribute/element to available to search for a file in a given path - handy if you want to search for an executable for example.
e5893dd4c,Make sure XML report will be UTF8 encoded.
2573103dc,Some javadoc enhancements in JUnitTask.
6229635a0,Add two FAQs - had two answer the first one at least twice this week and the second one has been part of the defunct interactive FAQ.
72e98275b,yet another article.
d3ef19b3f,"Make sure streams get flushed and closed - otherwise we may be losing messages sent to the logging system, especially on platforms where line ends are neither \r nor \n - for example OS/390."
2ce6cc484,forgot to check a package for missing close() calls on LogOutputStreams.
537a07b01,fix log messages of perforce tasks.
0e650797a,Various patches to PCVS task:
ebdc90aee,Slightly change the output of the plain junit formatter to make it more readable.
c341305e4,"The javadoc task now looks for the javadoc executable in the java.home/../bin directory.  That way if your java installation isn't in your path, you can still create javadocs."
96e168a93,Make test OS independant.
43804e4ea,Make references to files in CVS work with new box.
0fcac6aa3,Add a new front end fro Ant which will perform many of the functions of the current ant launcher scripts. Also allows many of the classes necessary for Ant to be hidden from Java tasks run in VM.
39c3dd318,documentation update for new errorProperty and failureProperty attributes of <junit>.
c234e7e18,Set the thread context class loader when running <java> tasks
6f1b5ab07,"Tell us which class you cannot find, please."
cbef49e34,"Look for java.home/../bin/javadoc(.exe) before falling back on plain old javadoc.  Just looking in the java.home directory tree isn't sufficient, as it may give incorrect results on Windows (thanks to Connor for the info.)."
b839a3ed0,"Improve the performance of the classloader - The classloader will, however, now have the jars open."
f1bfa3291,More classloader improvements
8d496e5da,proposed logo
2ecc6fa52,"Add ability to define several tasks/types at once, reading definitions from a property file."
5e097248d,Add the correct path to the runtime library on MacOS X in <javac> and <rmic>.
1ca56f13c,"Apply the same magic <javadoc> uses to locate the javadoc command to CommandlineJava (and with thus to <java fork=""true"">)."
64988531a,Adapt testcase to changes in CommandlineJava.
47f06debb,Add example of environment variables being read in as properties.
275c9f734,"Fixed check for differences. As it was, check would be ignored for all files after the manifest file."
d5f9462fd,"Linked the compiler used by ejbjar to the build.compiler property. This linking can be overidden by either supplying a value to the compiler attribute or setting that attribute to ""default"", in which case ejbc's default compiler choise will be used."
5867d1fc5,Add pointer to TiniAnt
a44e2ea1d,"Make sure ""ant -find"" will return a ""normal"" filename (without /./) for the build file."
8700d0aa0,Fix for when build.compiler is not defined (D'Oh)
04cc5777e,Allow compiler attribute to contain compiler options
b38b7eee8,Document the requirement for optional jar and how to install it
d471a816c,Make inheritall attribute available to <antcall> as well.
aff15381c,Fix up typo in documentation
13ccc6a80,Add exit code to batch files
49838c297,"OK, reverting change since it was bad and the errorlevel is being set anyway :-("
059ad3591,This is a major change. :-)
e32249e2c,Route log messages to the subproject in <ant> and <antcall> situations
74eb73ac3,Add a security manager so that non-forked java programs that call System.exit() work
9932ed799,"Fix for id/refid data type bug.  Delays adding the id to the list of references till runtime when the data type is inside a target.  Without this change, if multiple data types have the same id, only the one that is last refered to in the file *and* is configured at runtime (i.e. its target is executed) will work properly.  Otherwise, you will end up using an unconfigured data type."
125c25095,Pointer to VAMP Ant Task Suite.
be12707c6,Security Manager does not work under 1.1. Take it out for now but I'd like to bring it back with some reflective insulation.
4f3e4e169,"Resolve properties loaded from files before sending them to the project helper for resolution. This removes extraneous reporting of undefined properties due to the ""reording"" of properties stored in the properties object."
08535a06a,document handling of inner classes in <rmic>.
2b6f0a872,this is a corrected version of the CVSPass task. The old one did not include shifts for all ASCII characters. A diff is included.
262299e53,remove some stray tabs.
50f2ebb20,Javadoc improvements.
5a0613961,Make resource load failures only print under debug. Up to the caller to decide whether this is an error
2bb82ea39,Got my wires crossed
798eedafd,Upgrade <depend> to check dependencies on jars in the classpath. You need to provide a classpath to <depend> to trigger this behaviour.
747f53993,Add FAQ entries for io-redirection via < and > in <exec>.
0992b41f8,Add Dirk's Perl script to the -emacs mode question.
75722dcb0,Fixed up the protocol checking for class resources. You can now use depend to pick up out of date class files with respect to dependent classes on the classpath (i.e. not just jars)
0e5e5d50b,Old bug reverled by my recent changes.
6e2f15d42,Add tests for property resolution in property files Update JUnit jar to latest version (3.7)
6c36c507e,Adapt DTD to recent changes (types can be specified in targets and the TaskContainer concept).
99a45aab1,remove temporary debug
70f7d48db,Make UnknownElement aware of TaskContainer so that one can taskdef a TaskContainer at runtime.
67dccb58f,More P4 tasks.
9e9d8fecc,"Add overwrite attribute to unjar/war/zip and untar - if set to false, files newer than the entries in the archive will not be replaced."
b22d6f7f8,Minor updates to make the CVS M messages go away ;)
45003301e,Added simple ignore to get rid of CVSes '?' messages
b263b1e28,Add failonerror attribute to <delete>.
8ddd67ad8,added autoresponse attribute to <vssget> and <vsslabel> as well as a quiet attribute to <vssget>.
68323a96a,New suite of tasks of Continuus.
f3b55df1f,Add outputproperty attribute to <exec> to capture the output of the external command in a property.
fabddf48a,update documentation for <apply> to add outputproperty attribute here as well.
e11e04dc6,Fix for the NPE that makes the Cactus build fail.
fffe72edb,Add ignoreNoncriticalErrors and skipFailedTransfers attributes to <ftp>
b74b90675,Add new Manifest handling class. Manifest entries longer than 72 bytes are wrapped according to the spec Illegal manifest files now cause errors Standard fields are provided by default and merged in Manifest set by attribute and any added in META-INF/Manifest.mf are merged
af0505dd8,Make the manifest class more accomodating to malformed manifests
7e7fa2f90,Update documentation of <ftp> to mention the new mkdir action.
590936af2,Manifest is no longer in a fileset and so needs an uptodate check of its own Also now log warnings about malformed manifests
308891099,Add Locale support to TStamp task.
6ed54839c,"Produce a summary, on request, of the actions taken by the replace task"
561a6d3ab,"Add some better error management for exec errors. By wrapping the real exception in a build exception, hopefully we'll get a stack trace"
25a3d7579,Update to Crimson 1.1.1 which is a bugfix release.
6b8588300,"Sitraka JProbe Coverage tasks: covmerge, covreport, coverage As it needs a regexp engine, the build.xml is modified to build it only if OroMatcher exists in the classpath."
523a67f3b,"JProbe Coverage tasks: covmerge, covreport, coverage"
d5a2eaa26,Documentation for JProbe Coverage tasks
74305aa0a,"added definition for the 3 JProbe Coverage tasks: jpcoverage, jpcovreport, jpcovmerge"
a34bbd156,the optional xsl to be used with JProbe Coverage tasks. It generates a framed report a la JavaDoc
25116b2c5,Resolve properties within properties files by first consulting the project properties first.
55ed11a22,Fixed a typing mistake to exclude Sitraka's tasks
c2e92b318,"Add <includesfile>/<excludesfile> elements to <patternset> and friends, thus allowing for more than one file of each type."
8f282967e,Clean up documentation for <patternset> to better explain the nested elements.
a7f39c75e,didn't mean to remove the toString method with my last commit.
f60ca231a,Don't delete generated files if sourcebase and basedir happen to be the same.
08e296e85,"New Tasks for Metamata Audit and Metamata Metrics. Since Metamata was acquired by Webgain, Quality Analyzer 2.0 is also compatible with them. I'm using them for a while and they were requested by Garrick Olson, Garrick.Olson@Aceva.com"
99353c349,documentation for metamata tasks MMetrics and MAudit
51db1b515,stylesheets that can be used to generate some framed report for Metamata tasks MMetrics and MAudit
eacd7ea19,"The stylesheet that should replace all the one in the source code. As its name suggests, it will generate the framed report only. It can be used either w/ xalan 2.x or xalan 1.2.2 though the later requires bsf.jar in the classpath."
2f374849c,add an exclude to remove MAudit task from the compile since it requires Oromatcher
f32956be2,declare the tasks maudit and mmetrics to Metamata tasks.
e2ae69c52,Documentation for new Locale option in <tstamp>
f2bc3fe7c,New Introspection capability. Methods which have the signature addConfiguredXXX will be called for nested elements named XXX but will be called only once the XXX object has been configured
cc911f599,Allow manifests of Jar files to be specified in-line. This allows the use of Ant properties in the manifest. The inline manifest will be merged with any external file manifests. Example usage
693d7c890,Add nested <fileset> to <sql>
261ac57e6,Expand properties in <sql>.
f9a500cd6,Support for kopi and gcc implementations of <javac>.
dce8636fe,"Small fix in manifest, added Class-Path attribute, now it should work with java -jar ant.jar Let me know if there's any problem."
6e33aa3d8,Small fix inip.java.
f97f71d5d,Make if and unless attributes of <target> dynamically evaluated
6f0e2f06a,BuildExceptions were not printing their own stack trace. They do this now but it does make the output in the event of a failure a bit noisier
046a49448,Actually set the exception on task level messages
0e37f4714,Handle innser classes in the default package
8543e47b2,Add jvmVersion attribute so that maxmeory is formatted correctly for the target JVM
5f35fa88d,"Two steps forward, one step back - make it build under JDK 1.1"
198880a64,Avoid NPE's - seen when running JUnit on Win2K
886b55294,Added the support to the -jar option in the command line per suggestion of <aspyker@nc.rr.com> fixed a bug (?) in the size method that was not returning the correct size. added some javadocs....still a lot of work :-(
458b181fc,Added the support to the -jar option in the command line per suggestion of <aspyker@nc.rr.com>
cc569b21f,Mini testcase for the Java task....not fantastic but better than nothing.. It mainly test for the -jar option
1228b336d,doc update to reflect the addition of the -jar option
af7fb0127,Fixed a possible systemid problem reported by glennmaughan@optushome.com.au (Glenn Maughan) Moved the timing garbage generated as well to a global timing instead...
a794b2b20,<fixcrlf> now deals with CR only line-ends and arbitrary tab lengths. It should work independant of the size of the file as well.
6ff47bd2a,Rollback previous commit.
1a93e607f,Add a Log4j listener
36f7c9bb7,Some minor JDK 1.1 compatibility problems.  MMetricsStreamHandler.java still won't compile.
b162d6d5c,Add fork attribute to <javac>.
ac1664c3f,Propagate errorproperty and failureproperty from BatchTest to all of its elements.
70b420621,Pesky windows locking Can't rename a file that is open or where the destination exists
55dcf2dee,New task <condition>.
057958d82,Fixed the stupid mistake I did when merging my last changes. I mistakenly removed part of a previous patch. Shame on me.
40a387aa6,"Give data types some of the capabailities of Tasks, namely access to the project object and the ability to log messages through that project. The IntrospectionHelper cooperates to ensure DataTypes created as nested elements are correctly setup"
fa21d1fe0,Initial implementation of FilterSets. I've done some major surgery on the patch from PR1545. There is also more to come.
18c950a6f,Updated Filter task to use the new FilterSet in the Project fro global filters
3558d5258,Docs fro jBoss element of <ejbjar>
1f901a39e,General cleanup of typos in <ejbjar> documentation and description of which tools are now supported by the task
9091202b2,Fix bootstrap problems. Two issues. Filtering was always been done Antcall was broken since the ProjectComponent check is too agressive Now only applies to data types. The Ant task is perhaps a little special in that it returns a task for one of its nested elements.
bdb8014ea,Bring back FixCRLF usage in build
0bf139178,WLJSPC task documentation
722f6306c,"Only print the final stack trace if in verbose or debug mode, otherwise just print exception message"
00e45341a,Add support for Symantec's javac.
329021e4d,update documentation for <fixcrlf>
446c76d83,Restore task logging and events
5cf91961c,Define backward compatability constructor
e2cf23ba9,"Provide access to old behaviour for those tasks that rely on it, such as Anakia"
1a9be7f6f,"Add test for Bootstrap failures Simplify the build by using inheritAll=""false"""
fa86f754a,Roll back those changes - just seeing the difference between current ant and site style sheets.
f5f32f163,"Make log messages from System.out calls, remove some code in execute that was redundant, remove some tabs, add testcase that checks that files don't get overwritten if they'd be identical to the new version."
9df10c6eb,remove stray CRs
1a11e90cd,Add a page to describe steps taken to resolve issues and how to submit useful bug reports.
b36f7bfbd,Forgot to regenerate after fixing typos
21426bf47,Move FileUtils into util package.
bdf4456a7,New task dependset
8bde1a449,"leave it to the imagination of the users what may happen if you specify both, eol and cr."
3c2825538,Explicitly compile the stuff that javac will pick up because of dependencies anyway.
0bcf1432f,give a better name to FileUtil's factory method.
4ad42dc53,clarify tarfileset documentation.
deadaf0b0,fix typo
aa8f01df3,update .NET tasks for the beta2 release
ffc9cedab,Make sure <move> doesn't try to move a file to itself
9092eca06,Make sure system properties as accessible in subbuilds in the inheritAll=false case as well.
aa4eb280a,Ignore fork attribute if build.compiler doesn't point to a JDK javac.
ca20f59a1,Defaultdist.dir property is no longer required
3572ac711,If it is not a build exception best to get the full story
02779fb08,Description of recent changes
4d2ea9df2,fix typo
e6a50fe31,Handle situation where the descriptor is out of date with respect to the EJB classes but the descriptor text has not changed.
0c66c5a55,Move xdocs to top level
3eb7289d0,Docs are now generated into here
15dd8a794,build file for docs. Currently separate but can be integrated with main build file later on
27ca344cf,Add in images
8ade6db21,xdocs is now moved to top level
856dad96a,Minor change so that doco link works when browsing locally Don't include generated API in source distribution
98d821a06,Always going to happen when you generate into a source directory isn't it - oh well :-(
db12ae554,Allow cvs to prune webpage
bb11efae4,"Latest Xalan2  has problems related to the format-number and decimal-format that are due to locale. Scott Boag <scott_boag@lotus.com>, Gary Peskin <garyp@firstech.com> and David Marston <david_marston@lotus.com> are aware of this but the problem is mostly due to specifications ambiguities with locale and default separators... Just in case I'm redefining the separators used in format-number so that there will be no problems on non-us locale."
37e1a6693,Stylesheet that will be used for non-framed report of JUnit. It can still be useful for sending a short summary via mail.
ce8272e14,"Huge summer cleanup to the code... - takes advantage of Xalan redirect extension, therefore I don't need extra code to split the document several pieces and process them with different stylesheets. - now using a strategy to determine a valid Xalan executor at runtime. It first check for Xalan2 then for Xalan1. As a convenience the Xalan version is displayed in the output."
480e64cc1,property environment=.. failed under JDK 1.2 with a NPE because WinNTCommandLauncher.exec() got a null working directory and a null Project -  reported by <Aimee.Ukasick@med.ge.com>
0c10f4889,This is no more needed since it has been replace by xsl in src/etc: junit-frames.xsl for framed reports. junit-noframes.xsl for non-framed reports.
f7ce826bb,Get the stylesheets from the xsl package since there is one... Stylesheets have to be copied to xsl directory after compile.
043682556,Copy the 2 JUnit stylesheets to the xsl directory in the junit package so that they can be loaded as a resource.
f33a70b7e,Updated the documentation to reflect stylesheet changes and thus customization. Also updated Xalan information with a direct link for Xalan 1.2.2
0e9de7414,Added links to Metamata Audit/Metrics and JProbe Coverage
fefc52e34,Added a link to this wonderful IDEA editor that has refactoring support and Ant integration.
6160d9904,newly generated file with the link to IDEA
3c3b2c3ab,"Changed the systemid to have a valid one with file:/// rather than file:. Some xalan code are doing some check on file:, file:/, file://, file:///, file:/// But I'd rather take file:/// which is normally the valid one. Reported by Michael J. Hudson <mhudson@blueprinttech.com>"
cbbb182ea,testcase for FileUtils.
8e8d51c35,Testcase for Project.resolveFile
2030358e5,Ignore any classes from java. and javax hierarchies. This allows classes such as java.math.BigDecimal to be used as keys.
616dd57d1,Fixes to the borland ejbjar component to get it to handle non-windows builds. Make work with ejb-naming schemes
66810782a,Does this pass on Windows?
c8691cff5,Clarify what happens in an antcall and why some targets are evaluated twice
0ea3777ec,Set the executable.
bdd7cc0e9,New Threadsafe (needs more testing) version of the XMLLogger. Used the concept of a TimedElement from Thomas' patch but not the rest of it since I didn't want to modify other components. Tracks what happens on each thread.
25484253d,"Move resolveFile methods to FileUtils, add a normalize method there."
48428f7b4,Convenient description task that allows a multiple line description of a buildfile with a <description> elment. Submitted by Craeg K. Strong <cstrong@arielpartners.com>
72be7d7f0,Convenient description task that allows a multiple line description of a buildfile with a <description> element. Submitted by Craeg K. Strong <cstrong@arielpartners.com>
8730c548e,Must be in CoreTypes..not CoreTasks. This is really not a good day....
656070c3d,Cygwin support in bootstrap.sh
23b43fc4b,Exclude files were not working PR:	3050 Submitted by:	tpv@spamcop.net (Tim Vernum)
2fb9b9ca2,Documentation for <condition>
12fb88e09,Description of parallel task
b8d229b18,Description of sequential task
796db3811,Main branch is now open for commits for 1.5alpha
e0ebd2716,New area in WHATSNEW for new changes
ae04df647,Updates to the problem procedure
09b4c53ef,Add pointer to AntFarm plugin in jEdit.
4143707f0,Add pointers to the FAQs and jGuru's forum.
d32c14def,Put Ant 1.4 Beta news on front page
732aa8589,News on news too.
b437e6f5e,Added a link to Junit/Ant article.
721462b8a,Three more logos.
edbafdd5b,Add presentation.
85344c438,Give numbers to the logo proposals
f66cab0ea,Merge from ANT_145_BRANCH up to Beta 2 PR: Obtained from: Submitted by: Reviewed by:
545a78f82,Merge from Ant 1.4 Beta 2
beb603160,Merge from fix in 1.4 branch for gump test
7bea937e0,one more (the last?) logo submission
217be78dd,Beta 2 is now available
0acf3ce17,Dump some properties from Xalan to check for various XML/XSL/JAXP information. Hopefuly this will give additional details when running GUMP or running unit tests and figure out problems.
e16b9ad86,Remove uneeded exclude.
b3c44651d,Update to recent versions of Excalibur jars.
f522a0a7b,Begin integration of i18n'ed messages.
fd0da1440,Sort imports.
523f5d39a,Continue i18n.
a71d6f91a,i18n.
abaf00f78,i18n continues on.
a3bafc4dc,More i18n.
c748e33dc,i18n-ized remaining components.
83dcf695d,Added TaskContext.createSubContext( String name ) so that it is no longer necessary at all to know the underlying implementation - even when creating container tasks.
23b2b6949,Removed unused import.
5f35e5e95,Moved DefaultTaskContext class to workspace package as it is only used in that package.
f09afe103,i18n'ed TaskContext implementation.
7d4f0d15e,Added an extra ignore.
fe127c56c,Made sure i18n files are included in jar.
bdc61a322,Made it work for those who are not me.
1125ea2c3,i18n'ed Converter APIs.
f91f77646,Added newline
b30c14430,i18n'ed CLI frontend.
f9224257b,i18n'ed most of framework.
e982760c8,i18n'ed the tasks.
36ced42ff,Merge in 1.4 documentation changes
2d7ef74ac,"Update docs with 1.4 changes. Note this was not a merge, but just the result of regenerating from the merged xdocs - other docs changes to follow"
a8d439124,Merge from 1.4 changes
df1413228,Merge in 1.4 src changes
ecf0c1ea9,Final merge from 1.4 tree
