Hash,Message
151cb399d,"Added the Forgotten FAVICON.ICO. Luckily nobody complaines, yet :)!"
b5de6e5a6,Document new input capabilities
b50fd138f,VSS Task refactor
107a8994d,Fix typo
142062279,2003
0f435c0f6,"Prepared ""FakeForrest"" to handle ""tabs"" in Navigation, enabled the stylesheet to allow sub-directories, prepared everything for a ""Projects"" tab for Ant-subprojects like Antidote."
9f80e894b,Moving old releases away from Jakarta
f25d3801b,Make variables private with protected accessors PR:	16910 Submitted by:	Jesse Stockall
e4082e635,Add pointer to Jacson.
fb47a21d2,One more pointer to old releases directory axed
753f33937,SOS tasks refactor.
035496092,Use 'issues' role name for nagoya
55a7cf2fa,Use ThreadGroups to link tasks to any threads they create Make sure parallel creates a separate thread group for each thread it spawns
f62e51101,Fix fixcrlf docs
e6272f7e4,jakarta-ant module has gone away
1dc8a0790,Remove Jakarta Project from license
1c0b70100,Mailinglists have moved
5189aceb3,Add pointer to mbox archives
e7f91ca67,2003
9641fa384,Introducing Projects tab and first sub-project ANTidote.
96a92e591,Introducing Tabs and Projects starting with ANTidote.
ea2a9bba4,New repository
87728e14b,CVS module move - Gump is going to nag us once 8-)
6ff619abb,Fix a few typos
88251d50a,"Don't use ""cd /d"" on OS/2."
225893c4b,Add a thread count to the parallel task to stop it using too many threads
6409f0ec8,"iStarteam - when checking out to a revision label, directories are never created unless needed."
2253cbd87,2003
11f76e5f8,Allow TaskContainers to have nested elements which take precedence over tasks
73b731154,JDK 1.1 File parent determination is a bit lacking when the path is a combined Windows/Unix path
91a07a1f6,Remove the (at least for now) superfluous ResourceScanner interface.
6834a527a,Only the TraX liaison is really supported.
55e78ace3,tell the truth about debuglevel.
039da0c82,Resolve DTD locations relative to project basedir Also more into when dependency analyzer cannot be found.
f04c145a4,Make message clear when updating and whenempty=skip
58b3f9e69,added sorting
cf98ab8ba,show briefType instead - nicer for enumerated attributes
12ad2ad38,Set JAVA_HOME for MacOSX users in bootstrap.sh and build.sh
18094d3d5,Minor edit
a4be70fbf,Read/Write manifests in UTF-8
142633f38,changing filename case
0657acfd3,Also write manifets into JAR as UTF-8
36c3629db,Document that <ejbjar> supports EJB 2.0 descriptors
f38a0348e,Merge
abc9ae5a1,Pickup missing merge
0eba6abe7,Add suffix support for ejbjar jboss element
b1bc79be9,recognize local interfaces in <ejbjar>
160cf9673,Make P4OutputHandler less greedy
e9397e61f,Try to make error message clearer
4856ac66d,Catch more than IOExceptions in stream pumper to take care of strange close conditions where another thread can close the stream after the ensureOpen check has been done.
6bec8892b,Make sure stream gets closed when input finishes
47856f86d,Minor edits - i.e. make it compile
0a382d41f,Handle spaces in JAVA_HOME
ff2bad349,2003
dde5bb125,Tighten up contract for resource names.
8c9105e49,Make parallel test (much) more likely to succeed by delaying start of each task in the set.
88f6a1022,remove logging fromipScanner.
4d1358298,remove now obsolete override
a4135b390,Detect listener attempts to access System.out/System.err and terminate with a build exception before entering an infinte loop
686d04d12,Add a Resource version of isOutOfDate
c8b3893a8,"Use a non-recursive (well, less recursive, max depth is 2) approach for <linecontains>."
e2d6f658d,Add pointers to JFlex and Syntax.
7dbe93031,Disable nightly builds for now
b7c5629c0,Add JFlex contact information
b200861b2,Add pointer to Antelope.
86863d516,Add pointer to ChownTask.
48c52efeb,"Manifests should remain in UTF-8, not the platform encoding."
7486f7115,Find the java executable accordining to standard Ant rules
dd4954b1b,Turn warning about input = output into an exception. Filling up your disk is not a good behaviour.
e9413cdd9,2003
c5e6e4bd9,Replace algorithm with a less recursive one - avoid StackOverflow on large files.
cae8a749d,Merge
c17483a6e,destdir is required.
9c0e03ed3,Merge
6b4bd1e75,"<http://java.sun.com/products/jdk/1.2/docs/tooldocs/solaris/javadoc.html#linkoffline> says the second arg to linkoffline must be an URL.  The docs for JDK 1.3 and later say URL or file, but comments in"
f6006c564,Improve reliability if ant parallel task tests docuemnt new attrutes to parallel task
d70f3a436,housekeeping
d2829d67d,2003
c89a66172,Preparing merge to 1.5 branch
9da2c9afc,Adapt to infrastructure changes
4407a047e,Merge manual changes from 1.5 branch
b8ba22458,Merge
626c8a16d,Trim javadoc sourcefiles entries
d67398ecc,replaceTokens now finds tokens which overlap with other token candidates
17f083129,Fix character setters which are given empty string values
371863034,2003
ddca45a3d,Allow date format to be specified other than the locale default provided by IntrospectionHelper
388d534f9,Make sure streams get closed so that the temporary files can be deleted
030ac58e2,Roll back
e074b2949,"Change the way FTP tries to create parent directories. It now does this by attempting to change to the dir first and if that fails, then trying to make the dir. This means that file upload should not require non-critical errors to be ignored."
cfb1f629c,Optimization
db007c442,Remove incorrect --path arguments to cygpath
110fbc5d9,"commons-net 1.0.0 has been released, drop NetComponents in favor of it."
dd8ec8060,Clarify sourcebase documentation.
caf1d28c0,fix typo
dce5b6e50,"Add pointer to ""SmartAnalyzer"""
ef23aba66,Announce Ant 1.5.2 Beta1
6528412d2,Avoid NPE in <zip> and friends for empty <fileset>s.
bb1f1c678,Avoid NPE if input failed
db6f41966,"Ack, 2003"
11d374efe,Merge fix for bug 17365 from HEAD
5b0b9de83,Don't fixcrlf binary Java source files
cd8d94c10,Avoid to read mor from System.in than necessary.
a3eef6002,2003
198cca7aa,Only register ProcessDestroyer when needed (and unregister it when no longer needed).
6fff0aa38,Add file I forgot in last commit
c87fc87c8,Implementation-Vendor and Implementation-VendorId have been swapped.
dec296357,forgot to give credit
7e67fa1b2,Merging changes from new Forrest Version
